Date,Symbol,Buy_Price,Buy_Level,Shares Purchased
2018-03-19,GOOGL,54.999272,1%,1
2018-03-19,GOOGL,54.443724,2%,1
2018-03-20,GOOGL,54.04666,1%,1
2018-03-22,GOOGL,53.141785,1%,1
2018-03-22,GOOGL,52.604999,2%,1
2018-03-23,GOOGL,51.732559,1%,1
2018-03-23,GOOGL,51.210008,2%,1
2018-03-26,GOOGL,51.694669,1%,1
2018-03-26,GOOGL,51.172501,2%,1
2018-03-26,GOOGL,50.650333,3%,1
2018-03-27,GOOGL,52.349094,1%,1
2018-03-27,GOOGL,51.820316,2%,1
2018-03-27,GOOGL,51.291537,3%,1
2018-03-27,GOOGL,50.762758,4%,1
2018-03-27,GOOGL,50.233979,5%,1
2018-03-28,GOOGL,49.298886,1%,1
2018-04-02,GOOGL,50.563936,1%,1
2018-04-02,GOOGL,50.053189,2%,1
2018-04-02,GOOGL,49.542442,3%,1
2018-04-03,GOOGL,49.999561,1%,1
2018-04-05,GOOGL,51.487518,1%,1
2018-04-05,GOOGL,50.967442,2%,1
2018-04-06,GOOGL,50.34153,1%,1
2018-04-10,GOOGL,50.693842,1%,1
2018-04-11,GOOGL,50.779453,1%,1
2018-04-13,GOOGL,51.51212,1%,1
2018-04-16,GOOGL,51.446185,1%,1
2018-04-20,GOOGL,53.351397,1%,1
2018-04-23,GOOGL,53.287923,1%,1
2018-04-24,GOOGL,52.11783,1%,1
2018-04-24,GOOGL,51.591387,2%,1
2018-04-24,GOOGL,51.064944,3%,1
2018-04-24,GOOGL,50.538502,4%,1
2018-04-25,GOOGL,50.668747,1%,1
2018-04-26,GOOGL,50.839487,1%,1
2018-04-27,GOOGL,51.445698,1%,1
2018-04-30,GOOGL,50.898533,1%,1
2018-05-02,GOOGL,50.87787,1%,1
2018-05-03,GOOGL,50.453234,1%,1
2018-05-08,GOOGL,52.384517,1%,1
2018-05-15,GOOGL,53.972859,1%,1
2018-05-22,GOOGL,53.623501,1%,1
2018-05-24,GOOGL,53.480804,1%,1
2018-05-29,GOOGL,52.944476,1%,1
2018-06-06,GOOGL,56.721936,1%,1
2018-06-07,GOOGL,56.31894,1%,1
2018-06-21,GOOGL,58.332903,1%,1
2018-06-22,GOOGL,57.643055,1%,1
2018-06-25,GOOGL,56.831661,1%,1
2018-06-25,GOOGL,56.257604,2%,1
2018-06-25,GOOGL,55.683547,3%,1
2018-06-26,GOOGL,56.297295,1%,1
2018-06-27,GOOGL,55.896769,1%,1
2018-07-03,GOOGL,56.557102,1%,1
2018-07-03,GOOGL,55.985818,2%,1
2018-07-03,GOOGL,55.414534,3%,1
2018-07-24,GOOGL,62.539431,1%,1
2018-07-24,GOOGL,61.907719,2%,1
2018-07-27,GOOGL,63.431026,1%,1
2018-07-27,GOOGL,62.790308,2%,1
2018-07-27,GOOGL,62.149591,3%,1
2018-07-30,GOOGL,61.262565,1%,1
2018-07-31,GOOGL,60.60617,1%,1
2018-08-01,GOOGL,60.970281,1%,1
2018-08-03,GOOGL,61.26896,1%,1
2018-08-14,GOOGL,61.629138,1%,1
2018-08-15,GOOGL,61.224677,1%,1
2018-08-16,GOOGL,61.111993,1%,1
2018-08-17,GOOGL,60.130363,1%,1
2018-08-28,GOOGL,61.796434,1%,1
2018-08-30,GOOGL,62.165469,1%,1
2018-08-31,GOOGL,61.614868,1%,1
2018-08-31,GOOGL,60.992496,2%,1
2018-09-04,GOOGL,60.153981,1%,1
2018-09-05,GOOGL,59.499547,1%,1
2018-09-05,GOOGL,58.898541,2%,1
2018-09-06,GOOGL,58.975526,1%,1
2018-09-06,GOOGL,58.379814,2%,1
2018-09-10,GOOGL,58.268443,1%,1
2018-09-12,GOOGL,58.16019,1%,1
2018-09-14,GOOGL,58.455428,1%,1
2018-09-17,GOOGL,57.95206,1%,1
2018-09-21,GOOGL,58.79592,1%,1
2018-10-04,GOOGL,59.293381,1%,1
2018-10-04,GOOGL,58.694458,2%,1
2018-10-04,GOOGL,58.095535,3%,1
2018-10-05,GOOGL,57.864963,1%,1
2018-10-08,GOOGL,57.077683,1%,1
2018-10-08,GOOGL,56.501141,2%,1
2018-10-10,GOOGL,55.916454,1%,1
2018-10-10,GOOGL,55.351641,2%,1
2018-10-10,GOOGL,54.786829,3%,1
2018-10-12,GOOGL,55.091773,1%,1
2018-10-12,GOOGL,54.535291,2%,1
2018-10-15,GOOGL,55.011079,1%,1
2018-10-17,GOOGL,56.093586,1%,1
2018-10-17,GOOGL,55.526984,2%,1
2018-10-18,GOOGL,55.60154,1%,1
2018-10-18,GOOGL,55.039908,2%,1
2018-10-18,GOOGL,54.478277,3%,1
2018-10-22,GOOGL,54.740941,1%,1
2018-10-23,GOOGL,53.696811,1%,1
2018-10-24,GOOGL,54.863461,1%,1
2018-10-24,GOOGL,54.309285,2%,1
2018-10-24,GOOGL,53.755109,3%,1
2018-10-24,GOOGL,53.200932,4%,1
2018-10-24,GOOGL,52.646756,5%,1
2018-10-29,GOOGL,53.955144,1%,1
2018-10-29,GOOGL,53.410143,2%,1
2018-10-29,GOOGL,52.865141,3%,1
2018-10-29,GOOGL,52.32014,4%,1
