Date_add,Weekday,Symbol,Strategy,Buy_Price,Buy_Level,Shares Purchased,Dollars Invested,Cumulative Shares,Cumulative Invested,Cumulative Value,Close
2016-12-05,Monday,QQQ,DCA_Monthly,109.44,DCA,0.91371,100.0,16.47643,1700.0,1805.84,109.6
2017-01-09,Monday,QQQ,DCA_Monthly,115.22,DCA,0.86791,100.0,17.34434,1800.0,2000.29,115.33
2017-02-06,Monday,QQQ,DCA_Monthly,118.43,DCA,0.84435,100.0,18.1887,1900.0,2157.68,118.63
2017-03-06,Monday,QQQ,DCA_Monthly,123.14,DCA,0.81206,100.0,19.00076,2000.0,2341.79,123.25
2017-04-03,Monday,QQQ,DCA_Monthly,124.98,DCA,0.80015,100.0,19.8009,2100.0,2474.85,124.99
2017-05-01,Monday,QQQ,DCA_Monthly,129.28,DCA,0.77348,100.0,20.57439,2200.0,2666.76,129.62
2017-06-05,Monday,QQQ,DCA_Monthly,135.52,DCA,0.73791,100.0,21.3123,2300.0,2887.84,135.5
2017-07-03,Monday,QQQ,DCA_Monthly,130.01,DCA,0.76915,100.0,22.08145,2400.0,2848.77,129.01
2017-08-07,Monday,QQQ,DCA_Monthly,136.59,DCA,0.73214,100.0,22.81359,2500.0,3124.11,136.94
2017-09-11,Monday,QQQ,DCA_Monthly,137.98,DCA,0.72474,100.0,23.53833,2600.0,3252.57,138.18
2017-10-02,Monday,QQQ,DCA_Monthly,138.22,DCA,0.7235,100.0,24.26183,2700.0,3353.2,138.21
2017-11-06,Monday,QQQ,DCA_Monthly,145.7,DCA,0.68633,100.0,24.94817,2800.0,3642.51,146.0
2017-12-04,Monday,QQQ,DCA_Monthly,146.29,DCA,0.68358,100.0,25.63175,2900.0,3716.04,144.98
2018-01-08,Monday,QQQ,DCA_Monthly,154.35,DCA,0.64789,100.0,26.27964,3000.0,4063.95,154.64
2018-02-05,Monday,QQQ,DCA_Monthly,153.39,DCA,0.65193,100.0,26.93156,3100.0,4051.26,150.43
2018-03-05,Monday,QQQ,DCA_Monthly,158.37,DCA,0.63142,100.0,27.56298,3200.0,4400.86,159.67
2018-04-02,Monday,QQQ,DCA_Monthly,149.63,DCA,0.6683,100.0,28.23128,3300.0,4183.45,148.18
2018-05-07,Monday,QQQ,DCA_Monthly,158.22,DCA,0.63203,100.0,28.86331,3400.0,4572.22,158.41
2018-06-04,Monday,QQQ,DCA_Monthly,165.54,DCA,0.60408,100.0,29.46739,3500.0,4894.23,166.09
2018-07-02,Monday,QQQ,DCA_Monthly,163.62,DCA,0.61118,100.0,30.07857,3600.0,4963.35,165.01
2018-08-06,Monday,QQQ,DCA_Monthly,172.37,DCA,0.58014,100.0,30.65871,3700.0,5303.25,172.98
2018-09-10,Monday,QQQ,DCA_Monthly,173.52,DCA,0.57629,100.0,31.235,3800.0,5420.24,173.53
2018-10-01,Monday,QQQ,DCA_Monthly,178.48,DCA,0.56028,100.0,31.79528,3900.0,5662.75,178.1
2018-11-05,Monday,QQQ,DCA_Monthly,161.51,DCA,0.61917,100.0,32.41445,4000.0,5239.35,161.64
2018-12-03,Monday,QQQ,DCA_Monthly,164.61,DCA,0.60751,100.0,33.02196,4100.0,5444.01,164.86
2019-01-07,Monday,QQQ,DCA_Monthly,151.03,DCA,0.66213,100.0,33.68409,4200.0,5108.87,151.67
2019-02-04,Monday,QQQ,DCA_Monthly,161.63,DCA,0.61871,100.0,34.3028,4300.0,5579.2,162.65
2019-03-04,Monday,QQQ,DCA_Monthly,167.47,DCA,0.59713,100.0,34.89993,4400.0,5840.05,167.34
2019-04-01,Monday,QQQ,DCA_Monthly,174.59,DCA,0.57278,100.0,35.47272,4500.0,6206.5,174.97
2019-05-06,Monday,QQQ,DCA_Monthly,181.16,DCA,0.55199,100.0,36.02471,4600.0,6576.62,182.56
2019-06-03,Monday,QQQ,DCA_Monthly,165.03,DCA,0.60594,100.0,36.63065,4700.0,5989.43,163.51
2019-07-01,Monday,QQQ,DCA_Monthly,182.67,DCA,0.54745,100.0,37.1781,4800.0,6777.83,182.31
2019-08-05,Monday,QQQ,DCA_Monthly,175.04,DCA,0.57129,100.0,37.74939,4900.0,6571.81,174.09
2019-09-09,Monday,QQQ,DCA_Monthly,184.43,DCA,0.5422,100.0,38.29159,5000.0,7052.02,184.17
2019-10-07,Monday,QQQ,DCA_Monthly,181.98,DCA,0.54951,100.0,38.8411,5100.0,7057.05,181.69
2019-11-04,Monday,QQQ,DCA_Monthly,192.97,DCA,0.51823,100.0,39.35933,5200.0,7601.76,193.14
2019-12-02,Monday,QQQ,DCA_Monthly,196.68,DCA,0.50845,100.0,39.86778,5300.0,7811.56,195.94
2020-01-06,Monday,QQQ,DCA_Monthly,206.98,DCA,0.48315,100.0,40.35093,5400.0,8413.6,208.51
2020-02-03,Monday,QQQ,DCA_Monthly,214.11,DCA,0.46705,100.0,40.81797,5500.0,8780.26,215.11
2020-03-02,Monday,QQQ,DCA_Monthly,205.02,DCA,0.48775,100.0,41.30573,5600.0,8647.05,209.34
2020-04-06,Monday,QQQ,DCA_Monthly,187.52,DCA,0.53327,100.0,41.839,5700.0,7968.64,190.46
2020-05-04,Monday,QQQ,DCA_Monthly,206.78,DCA,0.48361,100.0,42.32261,5800.0,8829.58,208.63
2020-06-01,Monday,QQQ,DCA_Monthly,226.1,DCA,0.44229,100.0,42.7649,5900.0,9702.85,226.89
2020-07-06,Monday,QQQ,DCA_Monthly,249.61,DCA,0.40063,100.0,43.16553,6000.0,10830.59,250.91
2020-08-03,Monday,QQQ,DCA_Monthly,261.07,DCA,0.38305,100.0,43.54858,6100.0,11391.44,261.58
2020-09-14,Monday,QQQ,DCA_Monthly,266.96,DCA,0.37458,100.0,43.92316,6200.0,11735.95,267.19
2020-10-05,Monday,QQQ,DCA_Monthly,270.25,DCA,0.37003,100.0,44.29319,6300.0,12049.87,272.05
2020-11-02,Monday,QQQ,DCA_Monthly,262.75,DCA,0.3806,100.0,44.67379,6400.0,11711.8,262.16
2020-12-07,Monday,QQQ,DCA_Monthly,297.65,DCA,0.33596,100.0,45.00975,6500.0,13428.82,298.35
2021-01-04,Monday,QQQ,DCA_Monthly,302.76,DCA,0.3303,100.0,45.34005,6600.0,13642.74,300.9
2021-02-01,Monday,QQQ,DCA_Monthly,311.32,DCA,0.32121,100.0,45.66126,6700.0,14321.73,313.65
2021-03-01,Monday,QQQ,DCA_Monthly,312.45,DCA,0.32005,100.0,45.98131,6800.0,14474.46,314.79
2021-04-05,Monday,QQQ,DCA_Monthly,320.68,DCA,0.31184,100.0,46.29315,6900.0,14927.4,322.45
2021-05-03,Monday,QQQ,DCA_Monthly,329.02,DCA,0.30394,100.0,46.59709,7000.0,15258.7,327.46
2021-06-07,Monday,QQQ,DCA_Monthly,326.95,DCA,0.30586,100.0,46.90295,7100.0,15377.59,327.86
2021-07-12,Monday,QQQ,DCA_Monthly,353.15,DCA,0.28316,100.0,47.18611,7200.0,16676.45,353.42
2021-08-02,Monday,QQQ,DCA_Monthly,356.33,DCA,0.28064,100.0,47.46675,7300.0,16876.54,355.54
2021-09-13,Monday,QQQ,DCA_Monthly,367.87,DCA,0.27183,100.0,47.73858,7400.0,17519.26,366.98
2021-10-04,Monday,QQQ,DCA_Monthly,346.64,DCA,0.28848,100.0,48.02706,7500.0,16533.0,344.24
2021-11-01,Monday,QQQ,DCA_Monthly,377.31,DCA,0.26503,100.0,48.2921,7600.0,18265.35,378.23
2021-12-06,Monday,QQQ,DCA_Monthly,375.06,DCA,0.26663,100.0,48.55872,7700.0,18307.88,377.03
2022-01-03,Monday,QQQ,DCA_Monthly,390.89,DCA,0.25583,100.0,48.81455,7800.0,19166.48,392.64
2022-02-07,Monday,QQQ,DCA_Monthly,349.12,DCA,0.28643,100.0,49.10098,7900.0,17044.74,347.14
2022-03-07,Monday,QQQ,DCA_Monthly,323.86,DCA,0.30877,100.0,49.40976,8000.0,15689.96,317.55
2022-04-04,Monday,QQQ,DCA_Monthly,358.15,DCA,0.27922,100.0,49.68897,8100.0,17959.28,361.43
2022-05-02,Monday,QQQ,DCA_Monthly,308.21,DCA,0.32445,100.0,50.01343,8200.0,15589.0,311.7
2022-06-06,Monday,QQQ,DCA_Monthly,302.4,DCA,0.33068,100.0,50.34411,8300.0,15137.27,300.68
2022-07-11,Monday,QQQ,DCA_Monthly,285.15,DCA,0.3507,100.0,50.69481,8400.0,14368.29,283.43
2022-08-01,Monday,QQQ,DCA_Monthly,308.95,DCA,0.32368,100.0,51.01849,8500.0,15772.26,309.15
2022-09-12,Monday,QQQ,DCA_Monthly,303.61,DCA,0.32937,100.0,51.34786,8600.0,15645.99,304.71
2022-10-03,Monday,QQQ,DCA_Monthly,266.53,DCA,0.37519,100.0,51.72305,8700.0,13898.01,268.7
2022-11-07,Monday,QQQ,DCA_Monthly,261.56,DCA,0.38232,100.0,52.10537,8800.0,13696.69,262.87
2022-12-05,Monday,QQQ,DCA_Monthly,283.86,DCA,0.35229,100.0,52.45765,8900.0,14822.5,282.56
2023-01-09,Monday,QQQ,DCA_Monthly,267.49,DCA,0.37385,100.0,52.8315,9000.0,14074.29,266.4
2023-02-06,Monday,QQQ,DCA_Monthly,299.16,DCA,0.33427,100.0,53.16577,9100.0,15893.57,298.94
2023-03-06,Monday,QQQ,DCA_Monthly,296.59,DCA,0.33717,100.0,53.50294,9200.0,15806.28,295.43
2023-04-03,Monday,QQQ,DCA_Monthly,314.79,DCA,0.31767,100.0,53.82061,9300.0,16993.22,315.74
2023-05-01,Monday,QQQ,DCA_Monthly,317.81,DCA,0.31465,100.0,54.13527,9400.0,17201.48,317.75
2023-06-05,Monday,QQQ,DCA_Monthly,350.28,DCA,0.28549,100.0,54.42076,9500.0,19047.77,350.01
2023-07-03,Monday,QQQ,DCA_Monthly,365.47,DCA,0.27362,100.0,54.69438,9600.0,20001.09,365.69
2023-08-07,Monday,QQQ,DCA_Monthly,369.32,DCA,0.27077,100.0,54.96515,9700.0,20366.09,370.53
2023-09-11,Monday,QQQ,DCA_Monthly,371.27,DCA,0.26934,100.0,55.23449,9800.0,20562.98,372.29
2023-10-02,Monday,QQQ,DCA_Monthly,356.14,DCA,0.28079,100.0,55.51528,9900.0,19834.88,357.29
2023-11-06,Monday,QQQ,DCA_Monthly,364.54,DCA,0.27432,100.0,55.7896,10000.0,20371.54,365.15
2023-12-04,Monday,QQQ,DCA_Monthly,381.18,DCA,0.26234,100.0,56.05194,10100.0,21415.84,382.07
2024-01-08,Monday,QQQ,DCA_Monthly,398.09,DCA,0.2512,100.0,56.30314,10200.0,22606.13,401.51
2024-02-05,Monday,QQQ,DCA_Monthly,424.39,DCA,0.23563,100.0,56.53877,10300.0,24018.1,424.81
2024-03-04,Monday,QQQ,DCA_Monthly,441.08,DCA,0.22672,100.0,56.76549,10400.0,24990.73,440.25
2024-04-01,Monday,QQQ,DCA_Monthly,441.92,DCA,0.22629,100.0,56.99177,10500.0,25176.16,441.75
2024-05-06,Monday,QQQ,DCA_Monthly,435.45,DCA,0.22965,100.0,57.22142,10600.0,25010.6,437.08
2024-06-03,Monday,QQQ,DCA_Monthly,449.54,DCA,0.22245,100.0,57.44387,10700.0,25842.38,449.87
2024-07-01,Monday,QQQ,DCA_Monthly,477.48,DCA,0.20943,100.0,57.6533,10800.0,27628.35,479.22
2024-08-05,Monday,QQQ,DCA_Monthly,429.03,DCA,0.23308,100.0,57.88638,10900.0,25060.56,432.93
2024-09-09,Monday,QQQ,DCA_Monthly,450.66,DCA,0.2219,100.0,58.10828,11000.0,26259.68,451.91
2024-10-07,Monday,QQQ,DCA_Monthly,481.69,DCA,0.2076,100.0,58.31588,11100.0,27995.59,480.07
2024-11-04,Monday,QQQ,DCA_Monthly,484.56,DCA,0.20637,100.0,58.52225,11200.0,28322.52,483.96
2024-12-02,Monday,QQQ,DCA_Monthly,511.13,DCA,0.19564,100.0,58.7179,11300.0,30129.22,513.12
2025-01-06,Monday,QQQ,DCA_Monthly,523.26,DCA,0.19111,100.0,58.90901,11400.0,30819.5,523.17
2025-02-03,Monday,QQQ,DCA_Monthly,514.52,DCA,0.19435,100.0,59.10336,11500.0,30542.14,516.76
2025-03-03,Monday,QQQ,DCA_Monthly,502.48,DCA,0.19901,100.0,59.30237,11600.0,29399.34,495.75
2025-04-07,Monday,QQQ,DCA_Monthly,419.0,DCA,0.23866,100.0,59.54104,11700.0,25198.64,423.21
2025-05-05,Monday,QQQ,DCA_Monthly,485.37,DCA,0.20603,100.0,59.74707,11800.0,29000.32,485.38
2025-06-02,Monday,QQQ,DCA_Monthly,519.38,DCA,0.19254,100.0,59.9396,11900.0,31325.82,522.62
2025-07-07,Monday,QQQ,DCA_Monthly,552.37,DCA,0.18104,100.0,60.12064,12000.0,33188.4,552.03
2025-08-04,Monday,QQQ,DCA_Monthly,561.6,DCA,0.17806,100.0,60.2987,12100.0,34014.5,564.1
2020-06-08,Monday,FBCG,DCA_Monthly,20.54,DCA,4.86769,100.0,4.86769,100.0,100.12,20.57
2020-07-06,Monday,FBCG,DCA_Monthly,21.92,DCA,4.56121,100.0,9.4289,200.0,207.03,21.96
2020-08-03,Monday,FBCG,DCA_Monthly,23.06,DCA,4.3374,100.0,13.7663,300.0,318.64,23.15
2020-09-14,Monday,FBCG,DCA_Monthly,24.21,DCA,4.13044,100.0,17.89674,400.0,433.87,24.24
2020-10-05,Monday,FBCG,DCA_Monthly,24.85,DCA,4.02382,100.0,21.92055,500.0,548.71,25.03
2020-11-02,Monday,FBCG,DCA_Monthly,23.96,DCA,4.17303,100.0,26.09358,600.0,623.99,23.91
2020-12-07,Monday,FBCG,DCA_Monthly,27.76,DCA,3.60246,100.0,29.69604,700.0,826.07,27.82
2021-01-04,Monday,FBCG,DCA_Monthly,28.36,DCA,3.52626,100.0,33.2223,800.0,932.19,28.06
2021-02-01,Monday,FBCG,DCA_Monthly,29.41,DCA,3.39967,100.0,36.62196,900.0,1085.36,29.64
2021-03-01,Monday,FBCG,DCA_Monthly,30.12,DCA,3.32023,100.0,39.9422,1000.0,1211.68,30.34
2021-04-05,Monday,FBCG,DCA_Monthly,30.13,DCA,3.31905,100.0,43.26125,1100.0,1305.88,30.19
2021-05-03,Monday,FBCG,DCA_Monthly,30.85,DCA,3.24128,100.0,46.50253,1200.0,1427.41,30.7
2021-06-07,Monday,FBCG,DCA_Monthly,30.53,DCA,3.27541,100.0,49.77794,1300.0,1525.96,30.66
2021-07-12,Monday,FBCG,DCA_Monthly,32.94,DCA,3.03552,100.0,52.81346,1400.0,1739.78,32.94
2021-08-02,Monday,FBCG,DCA_Monthly,32.84,DCA,3.04487,100.0,55.85833,1500.0,1828.37,32.73
2021-09-13,Monday,FBCG,DCA_Monthly,33.84,DCA,2.95546,100.0,58.81379,1600.0,1986.19,33.77
2021-10-04,Monday,FBCG,DCA_Monthly,32.22,DCA,3.10337,100.0,61.91716,1700.0,1977.23,31.93
2021-11-01,Monday,FBCG,DCA_Monthly,35.22,DCA,2.8394,100.0,64.75656,1800.0,2281.29,35.23
2021-12-06,Monday,FBCG,DCA_Monthly,33.78,DCA,2.96026,100.0,67.71682,1900.0,2304.43,34.03
2022-01-03,Monday,FBCG,DCA_Monthly,34.83,DCA,2.87098,100.0,70.58781,2000.0,2467.68,34.96
2022-02-07,Monday,FBCG,DCA_Monthly,30.14,DCA,3.31828,100.0,73.90609,2100.0,2213.22,29.95
2022-03-07,Monday,FBCG,DCA_Monthly,27.19,DCA,3.67845,100.0,77.58454,2200.0,2058.42,26.53
2022-04-04,Monday,FBCG,DCA_Monthly,30.57,DCA,3.2714,100.0,80.85593,2300.0,2498.04,30.89
2022-05-02,Monday,FBCG,DCA_Monthly,25.85,DCA,3.86887,100.0,84.7248,2400.0,2218.25,26.18
2022-06-06,Monday,FBCG,DCA_Monthly,24.72,DCA,4.04454,100.0,88.76934,2500.0,2185.87,24.62
2022-07-11,Monday,FBCG,DCA_Monthly,22.6,DCA,4.42511,100.0,93.19445,2600.0,2091.03,22.44
2022-08-01,Monday,FBCG,DCA_Monthly,24.9,DCA,4.01627,100.0,97.21072,2700.0,2422.85,24.92
2022-09-12,Monday,FBCG,DCA_Monthly,24.91,DCA,4.01442,100.0,101.22514,2800.0,2529.98,24.99
2022-10-03,Monday,FBCG,DCA_Monthly,21.75,DCA,4.59838,100.0,105.82351,2900.0,2314.59,21.87
2022-11-07,Monday,FBCG,DCA_Monthly,21.27,DCA,4.70123,100.0,110.52475,3000.0,2361.24,21.36
2022-12-05,Monday,FBCG,DCA_Monthly,23.0,DCA,4.34755,100.0,114.87229,3100.0,2622.16,22.83
2023-01-09,Monday,FBCG,DCA_Monthly,21.46,DCA,4.65902,100.0,119.53132,3200.0,2555.44,21.38
2023-02-06,Monday,FBCG,DCA_Monthly,24.53,DCA,4.07594,100.0,123.60725,3300.0,3036.31,24.56
2023-03-06,Monday,FBCG,DCA_Monthly,24.24,DCA,4.12547,100.0,127.73272,3400.0,3077.71,24.09
2023-04-03,Monday,FBCG,DCA_Monthly,25.31,DCA,3.95052,100.0,131.68324,3500.0,3351.72,25.45
2023-05-01,Monday,FBCG,DCA_Monthly,25.46,DCA,3.92805,100.0,135.6113,3600.0,3455.76,25.48
2023-06-05,Monday,FBCG,DCA_Monthly,28.38,DCA,3.52347,100.0,139.13476,3700.0,3944.29,28.35
2023-07-03,Monday,FBCG,DCA_Monthly,29.81,DCA,3.3544,100.0,142.48916,3800.0,4247.11,29.81
2023-08-07,Monday,FBCG,DCA_Monthly,30.4,DCA,3.2894,100.0,145.77856,3900.0,4445.6,30.5
2023-09-11,Monday,FBCG,DCA_Monthly,30.59,DCA,3.26873,100.0,149.04729,4000.0,4570.58,30.67
2023-10-02,Monday,FBCG,DCA_Monthly,29.09,DCA,3.4373,100.0,152.48459,4100.0,4452.16,29.2
2023-11-06,Monday,FBCG,DCA_Monthly,29.82,DCA,3.35373,100.0,155.83832,4200.0,4655.9,29.88
2023-12-04,Monday,FBCG,DCA_Monthly,31.36,DCA,3.18831,100.0,159.02663,4300.0,4992.52,31.39
2024-01-08,Monday,FBCG,DCA_Monthly,32.75,DCA,3.05376,100.0,162.08039,4400.0,5364.03,33.09
2024-02-05,Monday,FBCG,DCA_Monthly,35.71,DCA,2.8006,100.0,164.88099,4500.0,5895.59,35.76
2024-03-04,Monday,FBCG,DCA_Monthly,37.96,DCA,2.63408,100.0,167.51507,4600.0,6349.5,37.9
2024-04-01,Monday,FBCG,DCA_Monthly,38.53,DCA,2.59516,100.0,170.11023,4700.0,6551.5,38.51
2024-05-06,Monday,FBCG,DCA_Monthly,38.68,DCA,2.58528,100.0,172.6955,4800.0,6723.52,38.93
2024-06-03,Monday,FBCG,DCA_Monthly,40.2,DCA,2.48752,100.0,175.18302,4900.0,7065.32,40.33
2024-07-01,Monday,FBCG,DCA_Monthly,42.42,DCA,2.35746,100.0,177.54048,5000.0,7555.84,42.56
2024-08-05,Monday,FBCG,DCA_Monthly,36.82,DCA,2.71589,100.0,180.25637,5100.0,6742.42,37.4
2024-09-09,Monday,FBCG,DCA_Monthly,39.34,DCA,2.54165,100.0,182.79802,5200.0,7209.95,39.44
2024-10-07,Monday,FBCG,DCA_Monthly,42.49,DCA,2.35336,100.0,185.15138,5300.0,7845.16,42.37
2024-11-04,Monday,FBCG,DCA_Monthly,43.25,DCA,2.31224,100.0,187.46362,5400.0,8094.81,43.18
2024-12-02,Monday,FBCG,DCA_Monthly,46.34,DCA,2.15816,100.0,189.62177,5500.0,8828.19,46.56
2025-01-06,Monday,FBCG,DCA_Monthly,48.11,DCA,2.07835,100.0,191.70013,5600.0,9238.03,48.19
2025-02-03,Monday,FBCG,DCA_Monthly,46.55,DCA,2.14836,100.0,193.84848,5700.0,9070.17,46.79
2025-03-03,Monday,FBCG,DCA_Monthly,44.39,DCA,2.25263,100.0,196.10111,5800.0,8561.77,43.66
2025-04-07,Monday,FBCG,DCA_Monthly,35.18,DCA,2.84293,100.0,198.94404,5900.0,7110.26,35.74
2025-05-05,Monday,FBCG,DCA_Monthly,41.32,DCA,2.41999,100.0,201.36403,6000.0,8308.28,41.26
2025-06-02,Monday,FBCG,DCA_Monthly,44.69,DCA,2.23745,100.0,203.60148,6100.0,9178.36,45.08
2025-07-07,Monday,FBCG,DCA_Monthly,48.29,DCA,2.0708,100.0,205.67228,6200.0,9921.63,48.24
2025-08-04,Monday,FBCG,DCA_Monthly,49.98,DCA,2.0009,100.0,207.67318,6300.0,10445.96,50.3
2024-10-28,Monday,QTOP,DCA_Monthly,25.02,DCA,3.99664,100.0,3.99664,100.0,99.58,24.92
2024-11-04,Monday,QTOP,DCA_Monthly,24.41,DCA,4.09679,100.0,8.09343,200.0,197.13,24.36
2024-12-02,Monday,QTOP,DCA_Monthly,25.74,DCA,3.88541,100.0,11.97884,300.0,309.8,25.86
2025-01-06,Monday,QTOP,DCA_Monthly,26.81,DCA,3.73016,100.0,15.709,400.0,421.25,26.82
2025-02-03,Monday,QTOP,DCA_Monthly,26.06,DCA,3.83689,100.0,19.54589,500.0,511.66,26.18
2025-03-03,Monday,QTOP,DCA_Monthly,25.45,DCA,3.929,100.0,23.47489,600.0,589.46,25.11
2025-04-07,Monday,QTOP,DCA_Monthly,21.16,DCA,4.72669,100.0,28.20158,700.0,604.46,21.43
2025-05-05,Monday,QTOP,DCA_Monthly,24.53,DCA,4.07589,100.0,32.27747,800.0,792.08,24.54
2025-06-02,Monday,QTOP,DCA_Monthly,26.6,DCA,3.75979,100.0,36.03725,900.0,962.45,26.71
2025-07-07,Monday,QTOP,DCA_Monthly,28.2,DCA,3.5461,100.0,39.58335,1000.0,1115.46,28.18
2025-08-04,Monday,QTOP,DCA_Monthly,28.93,DCA,3.45602,100.0,43.03938,1100.0,1250.72,29.06
2015-08-31,Monday,MGK,DCA_Monthly,73.78,DCA,1.35541,100.0,1.35541,100.0,99.67,73.53
2015-09-14,Monday,MGK,DCA_Monthly,73.55,DCA,1.35959,100.0,2.71499,200.0,199.15,73.35
2015-10-05,Monday,MGK,DCA_Monthly,73.8,DCA,1.35494,100.0,4.06993,300.0,301.63,74.11
2015-11-02,Monday,MGK,DCA_Monthly,79.07,DCA,1.26471,100.0,5.33464,400.0,423.77,79.44
2015-12-07,Monday,MGK,DCA_Monthly,78.61,DCA,1.27211,100.0,6.60675,500.0,518.56,78.49
2016-01-04,Monday,MGK,DCA_Monthly,75.14,DCA,1.33087,100.0,7.93762,600.0,598.18,75.36
2016-02-01,Monday,MGK,DCA_Monthly,72.38,DCA,1.38169,100.0,9.31931,700.0,677.09,72.65
2016-03-07,Monday,MGK,DCA_Monthly,73.9,DCA,1.35316,100.0,10.67247,800.0,789.6,73.98
2016-04-04,Monday,MGK,DCA_Monthly,77.66,DCA,1.28764,100.0,11.96012,900.0,927.48,77.55
2016-05-02,Monday,MGK,DCA_Monthly,76.84,DCA,1.30139,100.0,13.2615,1000.0,1022.5,77.1
2016-06-06,Monday,MGK,DCA_Monthly,78.49,DCA,1.27408,100.0,14.53558,1100.0,1141.61,78.54
2016-07-11,Monday,MGK,DCA_Monthly,79.61,DCA,1.25609,100.0,15.79167,1200.0,1257.14,79.61
2016-08-01,Monday,MGK,DCA_Monthly,81.45,DCA,1.22769,100.0,17.01936,1300.0,1387.8,81.54
2016-09-12,Monday,MGK,DCA_Monthly,79.96,DCA,1.25065,100.0,18.27001,1400.0,1475.5,80.76
2016-10-03,Monday,MGK,DCA_Monthly,81.48,DCA,1.22732,100.0,19.49733,1500.0,1589.2,81.51
2016-11-07,Monday,MGK,DCA_Monthly,79.59,DCA,1.25644,100.0,20.75377,1600.0,1658.86,79.93
2016-12-05,Monday,MGK,DCA_Monthly,80.31,DCA,1.24512,100.0,21.99889,1700.0,1768.86,80.41
2017-01-09,Monday,MGK,DCA_Monthly,83.87,DCA,1.19236,100.0,23.19125,1800.0,1945.92,83.91
2017-02-06,Monday,MGK,DCA_Monthly,85.49,DCA,1.16969,100.0,24.36094,1900.0,2083.14,85.51
2017-03-06,Monday,MGK,DCA_Monthly,89.27,DCA,1.12025,100.0,25.48118,2000.0,2276.94,89.36
2017-04-03,Monday,MGK,DCA_Monthly,89.94,DCA,1.11186,100.0,26.59305,2100.0,2392.57,89.97
2017-05-01,Monday,MGK,DCA_Monthly,92.55,DCA,1.08054,100.0,27.67359,2200.0,2562.39,92.59
2017-06-05,Monday,MGK,DCA_Monthly,96.09,DCA,1.0407,100.0,28.71428,2300.0,2758.13,96.05
2017-07-03,Monday,MGK,DCA_Monthly,94.42,DCA,1.05909,100.0,29.77338,2400.0,2799.13,94.01
2017-08-07,Monday,MGK,DCA_Monthly,97.36,DCA,1.02712,100.0,30.8005,2500.0,3003.23,97.51
2017-09-11,Monday,MGK,DCA_Monthly,98.96,DCA,1.01054,100.0,31.81104,2600.0,3151.9,99.08
2017-10-02,Monday,MGK,DCA_Monthly,99.34,DCA,1.00668,100.0,32.81772,2700.0,3259.93,99.33
2017-11-06,Monday,MGK,DCA_Monthly,102.88,DCA,0.972,100.0,33.78972,2800.0,3480.3,103.0
2017-12-04,Monday,MGK,DCA_Monthly,104.49,DCA,0.95705,100.0,34.74677,2900.0,3605.52,103.77
2018-01-08,Monday,MGK,DCA_Monthly,109.46,DCA,0.91361,100.0,35.66038,3000.0,3908.49,109.6
2018-02-05,Monday,MGK,DCA_Monthly,108.43,DCA,0.92226,100.0,36.58264,3100.0,3895.88,106.5
2018-03-05,Monday,MGK,DCA_Monthly,109.76,DCA,0.9111,100.0,37.49374,3200.0,4148.63,110.65
2018-04-02,Monday,MGK,DCA_Monthly,105.14,DCA,0.95108,100.0,38.44482,3300.0,4008.43,104.26
2018-05-07,Monday,MGK,DCA_Monthly,110.04,DCA,0.90875,100.0,39.35357,3400.0,4331.1,110.06
2018-06-04,Monday,MGK,DCA_Monthly,114.28,DCA,0.87508,100.0,40.22864,3500.0,4607.89,114.54
2018-07-02,Monday,MGK,DCA_Monthly,113.56,DCA,0.88057,100.0,41.10921,3600.0,4696.38,114.24
2018-08-06,Monday,MGK,DCA_Monthly,118.67,DCA,0.84267,100.0,41.95188,3700.0,4992.38,119.0
2018-09-10,Monday,MGK,DCA_Monthly,120.36,DCA,0.83082,100.0,42.78271,3800.0,5140.74,120.16
2018-10-01,Monday,MGK,DCA_Monthly,123.58,DCA,0.80922,100.0,43.59192,3900.0,5380.14,123.42
2018-11-05,Monday,MGK,DCA_Monthly,112.0,DCA,0.89286,100.0,44.48479,4000.0,4989.94,112.17
2018-12-03,Monday,MGK,DCA_Monthly,114.24,DCA,0.87538,100.0,45.36017,4100.0,5173.82,114.06
2019-01-07,Monday,MGK,DCA_Monthly,104.29,DCA,0.95885,100.0,46.31902,4200.0,4844.81,104.6
2019-02-04,Monday,MGK,DCA_Monthly,112.11,DCA,0.89197,100.0,47.21099,4300.0,5321.1,112.71
2019-03-04,Monday,MGK,DCA_Monthly,116.51,DCA,0.85832,100.0,48.06931,4400.0,5592.75,116.35
2019-04-01,Monday,MGK,DCA_Monthly,120.57,DCA,0.82942,100.0,48.89874,4500.0,5907.6,120.81
2019-05-06,Monday,MGK,DCA_Monthly,123.94,DCA,0.80683,100.0,49.70556,4600.0,6208.5,124.91
2019-06-03,Monday,MGK,DCA_Monthly,115.56,DCA,0.86537,100.0,50.57093,4700.0,5804.99,114.79
2019-07-01,Monday,MGK,DCA_Monthly,126.23,DCA,0.7922,100.0,51.36313,4800.0,6475.47,126.07
2019-08-05,Monday,MGK,DCA_Monthly,122.31,DCA,0.8176,100.0,52.18073,4900.0,6350.21,121.7
2019-09-09,Monday,MGK,DCA_Monthly,129.43,DCA,0.77261,100.0,52.95334,5000.0,6826.01,128.91
2019-10-07,Monday,MGK,DCA_Monthly,127.34,DCA,0.78531,100.0,53.73865,5100.0,6833.02,127.15
