Date_add,Weekday,Symbol,Open,High,Low,Close,Previous_Close,Daily_Gain_Loss_Pct,Open_vs_PrevClose_Pct,Low_vs_PrevClose_Pct,Close_vs_PrevClose_Pct,mx_percent_decline,Date,Volume,Dividends,Stock Splits,Capital Gains,Year,Month,Week,avg_daily_price
2020-07-28,Tuesday,ARKK,79.01794095909133,79.03730010523235,76.75253677986002,76.82030487060547,79.35678100585938,-3.2,-0.43,-3.28,-3.2,3.28,2020-07-28,1182700,0.0,0.0,0.0,2020,7,30,77.9070206786973
2020-07-29,Wednesday,ARKK,77.44958877782473,78.03045921642475,77.32373585508138,77.5173568725586,76.82030487060547,0.91,0.82,0.66,0.91,-0.66,2020-07-29,1098900,0.0,0.0,0.0,2020,7,30,77.58028518047236
2020-07-30,Thursday,ARKK,76.88807706135835,78.23376306803871,76.28784747879689,77.83683776855469,77.5173568725586,0.41,-0.81,-1.59,0.41,1.59,2020-07-30,1015700,0.0,0.0,0.0,2020,7,30,77.31163134418716
2020-07-31,Friday,ARKK,79.0857182863961,79.2212544837165,76.82999710986964,77.80780029296875,77.83683776855469,-0.04,1.6,-1.29,-0.04,1.29,2020-07-31,1035600,0.0,0.0,0.0,2020,7,30,78.23619254323775
2020-08-03,Monday,ARKK,78.71782139905427,81.31238285160153,78.61132762633953,81.01226806640625,77.80780029296875,4.12,1.17,1.03,4.12,-1.03,2020-08-03,2924800,0.0,0.0,0.0,2020,8,31,79.91344998585039
2020-08-04,Tuesday,ARKK,81.22526212255006,81.57378588188593,80.47980565379385,81.51569366455078,81.01226806640625,0.62,0.26,-0.66,0.62,0.66,2020-08-04,2081000,0.0,0.0,0.0,2020,8,31,81.19863683069515
2020-08-05,Wednesday,ARKK,82.22241554019067,83.09372484410824,81.77708131511457,82.8807373046875,81.51569366455078,1.67,0.87,0.32,1.67,-0.32,2020-08-05,2024600,0.0,0.0,0.0,2020,8,31,82.49348975102524
2020-08-06,Thursday,ARKK,82.89042707070915,83.36480374541924,81.69286324773066,82.16433715820312,82.8807373046875,-0.86,0.01,-1.43,-0.86,1.43,2020-08-06,1552200,0.0,0.0,0.0,2020,8,31,82.52810780551555
2020-08-07,Friday,ARKK,81.89325686893865,82.1159276906141,78.65005675747507,79.8602066040039,82.16433715820312,-2.8,-0.33,-4.28,-2.8,4.28,2020-08-07,1983100,0.0,0.0,0.0,2020,8,31,80.62986198025793
2020-08-10,Monday,ARKK,81.96102487329748,82.18368828848958,80.1312716770096,80.8089599609375,79.8602066040039,1.19,2.63,0.34,1.19,-0.34,2020-08-10,1680900,0.0,0.0,0.0,2020,8,32,81.27123619993354
2020-08-11,Tuesday,ARKK,80.66374396590763,81.03065925437836,78.79043445783333,78.97921752929688,80.8089599609375,-2.26,-0.18,-2.5,-2.26,2.5,2020-08-11,1588600,0.0,0.0,0.0,2020,8,32,79.86601380185405
2020-08-12,Wednesday,ARKK,80.28617975171763,81.6018557554121,79.83116223875443,81.2736587524414,78.97921752929688,2.91,1.65,1.08,2.91,-1.08,2020-08-12,1467300,0.0,0.0,0.0,2020,8,32,80.7482141245814
2020-08-13,Thursday,ARKK,81.81580546354553,83.63586800844638,81.81580546354553,83.02595520019531,81.2736587524414,2.16,0.67,0.67,2.16,-0.67,2020-08-13,1619000,0.0,0.0,0.0,2020,8,32,82.57335853393319
2020-08-14,Friday,ARKK,83.33575516817508,83.54874270854711,81.66768514615414,82.01911163330078,83.02595520019531,-1.21,0.37,-1.64,-1.21,1.64,2020-08-14,1060400,0.0,0.0,0.0,2020,8,32,82.64282366404429
2020-08-17,Monday,ARKK,82.66774797497104,84.9525112619113,82.59997988536551,84.83633422851562,82.01911163330078,3.43,0.79,0.71,3.43,-0.71,2020-08-17,1712200,0.0,0.0,0.0,2020,8,33,83.76414333769087
2020-08-18,Tuesday,ARKK,85.98840443419209,86.12394062175112,84.52073587021852,85.75605773925781,84.83633422851562,1.08,1.36,-0.37,1.08,0.37,2020-08-18,1900500,0.0,0.0,0.0,2020,8,33,85.59728466635488
2020-08-19,Wednesday,ARKK,85.80445931240604,87.49866904330975,85.3736462762801,86.02713012695312,85.75605773925781,0.32,0.06,-0.45,0.32,0.45,2020-08-19,1990600,0.0,0.0,0.0,2020,8,33,86.17597618973726
2020-08-20,Thursday,ARKK,85.49465177495927,87.12109323168708,85.24294596089679,86.62735748291016,86.02713012695312,0.7,-0.62,-0.91,0.7,0.91,2020-08-20,1458900,0.0,0.0,0.0,2020,8,33,86.12151211261333
2020-08-21,Friday,ARKK,87.1307880163048,87.53739658770047,86.80356598306282,86.9662094116211,86.62735748291016,0.39,0.58,0.2,0.39,-0.2,2020-08-21,1887800,0.0,0.0,0.0,2020,8,33,87.10948999967229
2020-08-24,Monday,ARKK,88.97021974812449,88.97021974812449,85.07837363745243,85.63988494873047,86.9662094116211,-1.53,2.3,-2.17,-1.53,2.17,2020-08-24,2622800,0.0,0.0,0.0,2020,8,34,87.16467452060797
2020-08-25,Tuesday,ARKK,85.63987542199447,86.72610741779053,84.61367081194354,86.64672088623047,85.63988494873047,1.18,-0.0,-1.2,1.18,1.2,2020-08-25,1377400,0.0,0.0,0.0,2020,8,34,85.90659363448975
2020-08-26,Wednesday,ARKK,86.85003528483566,89.18320778764321,86.84906769674045,88.48616027832031,86.64672088623047,2.12,0.23,0.23,2.12,-0.23,2020-08-26,1881000,0.0,0.0,0.0,2020,8,34,87.84211776188491
2020-08-27,Thursday,ARKK,89.07670989979295,89.07670989979295,86.6467269963492,87.87623596191406,88.48616027832031,-0.69,0.67,-2.08,-0.69,2.08,2020-08-27,1596900,0.0,0.0,0.0,2020,8,34,88.1690956894623
2020-08-28,Friday,ARKK,88.6023181544367,90.01577951932492,88.38933800928785,89.41554260253906,87.87623596191406,1.75,0.83,0.58,1.75,-0.58,2020-08-28,1503800,0.0,0.0,0.0,2020,8,34,89.10574457139714
2020-08-31,Monday,ARKK,89.89960593039709,92.62970349255752,89.55108220874529,92.29086303710938,89.41554260253906,3.22,0.54,0.15,3.22,-0.15,2020-08-31,3546200,0.0,0.0,0.0,2020,8,35,91.09281366720232
2020-09-01,Tuesday,ARKK,93.37515822934532,94.18838275853446,92.38187368641812,94.11093139648438,92.29086303710938,1.97,1.17,0.1,1.97,-0.1,2020-09-01,3755400,0.0,0.0,0.0,2020,9,35,93.51408651769557
2020-09-02,Wednesday,ARKK,95.747049695447,95.747049695447,90.92580984162309,93.87857818603516,94.11093139648438,-0.25,1.74,-3.38,-0.25,3.38,2020-09-02,4156100,0.0,0.0,0.0,2020,9,35,94.07462185463807
2020-09-03,Thursday,ARKK,91.14848222441648,91.19688378355325,86.02712750745924,86.94683837890625,93.87857818603516,-7.38,-2.91,-8.36,-7.38,8.36,2020-09-03,4679700,0.0,0.0,0.0,2020,9,35,88.8298329735838
2020-09-04,Friday,ARKK,86.34660951278511,87.30504607093586,78.73718710114045,84.27483367919922,86.94683837890625,-3.07,-0.69,-9.44,-3.07,9.44,2020-09-04,5475800,0.0,0.0,0.0,2020,9,35,84.16591909101516
2020-09-08,Tuesday,ARKK,80.15064509094277,83.34543623691036,79.49232328252188,80.45075988769531,84.27483367919922,-4.54,-4.89,-5.67,-4.54,5.67,2020-09-08,3332700,0.0,0.0,0.0,2020,9,36,80.85979112451759
2020-09-09,Wednesday,ARKK,82.72583645515263,84.12961463926952,81.47890355129525,83.81981658935547,80.45075988769531,4.19,2.83,1.28,4.19,-1.28,2020-09-09,3779300,0.0,0.0,0.0,2020,9,36,83.03854280876823
2020-09-10,Thursday,ARKK,85.19455134643177,86.54992068599509,82.29019164143978,83.10340881347656,83.81981658935547,-0.85,1.64,-1.82,-0.85,1.82,2020-09-10,3581600,0.0,0.0,0.0,2020,9,36,84.2845181218358
2020-09-11,Friday,ARKK,84.02312327801017,84.52654235375192,81.22525748208574,82.6290283203125,83.10340881347656,-0.57,1.11,-2.26,-0.57,2.26,2020-09-11,2958300,0.0,0.0,0.0,2020,9,36,83.10098785854008
2020-09-14,Monday,ARKK,83.89726243712943,86.43373149600146,83.82948696281255,86.24978637695312,82.6290283203125,4.38,1.53,1.45,4.38,-1.45,2020-09-14,2642200,0.0,0.0,0.0,2020,9,37,85.10256681822415
2020-09-15,Tuesday,ARKK,88.09890928655899,89.74471013195037,87.51803883443077,88.90245056152344,86.24978637695312,3.08,2.14,1.47,3.08,-1.47,2020-09-15,2553800,0.0,0.0,0.0,2020,9,37,88.5660272036159
2020-09-16,Wednesday,ARKK,89.16383245339154,90.33525652965785,88.45710913286646,88.71849822998047,88.90245056152344,-0.21,0.29,-0.5,-0.21,0.5,2020-09-16,1948300,0.0,0.0,0.0,2020,9,37,89.16867408647408
2020-09-17,Thursday,ARKK,85.55178280376738,87.47930674831869,85.2429523475758,86.4531021118164,88.71849822998047,-2.55,-3.57,-3.92,-2.55,3.92,2020-09-17,1758100,0.0,0.0,0.0,2020,9,37,86.18178600286957
2020-09-18,Friday,ARKK,87.60515631439043,87.96723364180795,84.91378452343554,87.01460266113281,86.4531021118164,0.65,1.33,-1.78,0.65,1.78,2020-09-18,1601200,0.0,0.0,0.0,2020,9,37,86.87519428519168
2020-09-21,Monday,ARKK,85.57211402740687,87.80846854547428,84.0812085533058,87.69229888916016,87.01460266113281,0.78,-1.66,-3.37,0.78,3.37,2020-09-21,2325600,0.0,0.0,0.0,2020,9,38,86.28852250383679
2020-09-22,Tuesday,ARKK,87.91496080344601,88.86372150191946,86.0987685051507,88.78627014160156,87.69229888916016,1.25,0.25,-1.82,1.25,1.82,2020-09-22,1592000,0.0,0.0,0.0,2020,9,38,87.91593023802943
2020-09-23,Wednesday,ARKK,88.20539553503794,88.56360251992089,84.5652630203081,85.14613342285156,88.78627014160156,-4.1,-0.65,-4.75,-4.1,4.75,2020-09-23,1764300,0.0,0.0,0.0,2020,9,38,86.62009862452962
2020-09-24,Thursday,ARKK,83.4616151886462,86.4095384936636,82.5515801245678,85.09774017333984,85.14613342285156,-0.06,-1.98,-3.05,-0.06,3.05,2020-09-24,3232600,0.0,0.0,0.0,2020,9,38,84.38011849505436
2020-09-25,Friday,ARKK,85.28167032446333,87.9149573834885,85.21390223336347,87.85687255859375,85.09774017333984,3.24,0.22,0.14,3.24,-0.14,2020-09-25,1590900,0.0,0.0,0.0,2020,9,38,86.56685062497726
2020-09-28,Monday,ARKK,89.95769268288268,90.08355298772317,88.06017870554545,88.79595184326172,87.85687255859375,1.07,2.39,0.23,1.07,-0.23,2020-09-28,1892800,0.0,0.0,0.0,2020,9,39,89.22434405485326
2020-09-29,Tuesday,ARKK,88.83468136092002,90.40303082355342,88.81531482726098,89.8124771118164,88.79595184326172,1.14,0.04,0.02,1.14,-0.02,2020-09-29,1525700,0.0,0.0,0.0,2020,9,39,89.4663760308877
2020-09-30,Wednesday,ARKK,89.88992460803117,90.56567035753308,88.4087024520641,89.06702423095703,89.8124771118164,-0.83,0.09,-1.56,-0.83,1.56,2020-09-30,2843500,0.0,0.0,0.0,2020,9,39,89.48283041214634
2020-10-01,Thursday,ARKK,90.4127075060052,91.52604675292969,89.95769001834466,91.52604675292969,89.06702423095703,2.76,1.51,1.0,2.76,-1.0,2020-10-01,2391400,0.0,0.0,0.0,2020,10,39,90.85562275755231
2020-10-02,Friday,ARKK,88.64105027800899,91.0613498804987,88.63137439764016,89.37682342529297,91.52604675292969,-2.35,-3.15,-3.16,-2.35,3.16,2020-10-02,2792100,0.0,0.0,0.0,2020,10,39,89.4276494953602
2020-10-05,Monday,ARKK,90.57729433084306,92.90078353858769,90.57729433084306,92.83301544189453,89.37682342529297,3.87,1.34,1.34,3.87,-1.34,2020-10-05,1830400,0.0,0.0,0.0,2020,10,40,91.72209691054209
2020-10-06,Tuesday,ARKK,92.88141448342576,94.78861164057334,91.85520248931778,92.6200180053711,92.83301544189453,-0.23,0.05,-1.05,-0.23,1.05,2020-10-06,2497300,0.0,0.0,0.0,2020,10,40,93.03631165467199
2020-10-07,Wednesday,ARKK,94.00443153862741,96.83133959505436,94.00443153862741,96.04716491699219,92.6200180053711,3.7,1.49,1.49,3.7,-1.49,2020-10-07,3147300,0.0,0.0,0.0,2020,10,40,95.22184189732533
2020-10-08,Thursday,ARKK,98.61268310255657,98.61268310255657,96.99592481442322,97.36380767822266,96.04716491699219,1.37,2.67,0.99,1.37,-0.99,2020-10-08,2437400,0.0,0.0,0.0,2020,10,40,97.89627467443975
2020-10-09,Friday,ARKK,98.41906321879196,99.74538262849869,98.08989864329087,99.48399353027344,97.36380767822266,2.18,1.08,0.75,2.18,-0.75,2020-10-09,2728200,0.0,0.0,0.0,2020,10,40,98.93458450521373
2020-10-12,Monday,ARKK,101.42991059228127,101.65258140145555,98.99993515491606,99.06770324707031,99.48399353027344,-0.42,1.96,-0.49,-0.42,0.49,2020-10-12,3083200,0.0,0.0,0.0,2020,10,41,100.2875325989308
2020-10-13,Tuesday,ARKK,99.51304119309383,101.84620621247964,98.90312834094355,101.48800659179688,99.06770324707031,2.44,0.45,-0.17,2.44,0.17,2020-10-13,3364100,0.0,0.0,0.0,2020,10,41,100.43759558457847
2020-10-14,Wednesday,ARKK,102.28186200848566,102.76592192581293,100.20040288674477,100.4617919921875,101.48800659179688,-1.01,0.78,-1.27,-1.01,1.27,2020-10-14,3538300,0.0,0.0,0.0,2020,10,41,101.42749470330772
2020-10-15,Thursday,ARKK,98.16736129128518,99.7909002867614,97.89628889567638,99.55177307128906,100.4617919921875,-0.91,-2.28,-2.55,-0.91,2.55,2020-10-15,2407700,0.0,0.0,0.0,2020,10,41,98.851580886253
2020-10-16,Friday,ARKK,100.7619113812848,101.16851992793207,99.42590131920386,99.48399353027344,99.55177307128906,-0.07,1.22,-0.13,-0.07,0.13,2020-10-16,2082400,0.0,0.0,0.0,2020,10,41,100.21008153967355
2020-10-19,Monday,ARKK,100.79096082238534,101.21693593115047,98.61269110265759,98.9902572631836,99.48399353027344,-0.5,1.31,-0.88,-0.5,0.88,2020-10-19,2480800,0.0,0.0,0.0,2020,10,42,99.90271127984425
2020-10-20,Tuesday,ARKK,99.56144761493802,99.98742273726863,97.53808055620503,97.61553192138672,98.9902572631836,-1.39,0.58,-1.47,-1.39,1.47,2020-10-20,2197900,0.0,0.0,0.0,2020,10,42,98.6756207074496
2020-10-21,Wednesday,ARKK,96.95720733738779,97.55743693508563,94.58530920266743,94.82733917236328,97.61553192138672,-2.86,-0.67,-3.1,-2.86,3.1,2020-10-21,2869800,0.0,0.0,0.0,2020,10,42,95.98182316187604
2020-10-22,Thursday,ARKK,95.99876714078214,96.65708154305061,93.7672506080679,95.437255859375,94.82733917236328,0.64,1.24,-1.12,0.64,1.12,2020-10-22,2444800,0.0,0.0,0.0,2020,10,42,95.46508878781891
2020-10-23,Friday,ARKK,95.96003498894501,96.01811981201172,94.30455105603401,96.01811981201172,95.437255859375,0.61,0.55,-1.19,0.61,1.19,2020-10-23,1875300,0.0,0.0,0.0,2020,10,42,95.57520641725061
2020-10-26,Monday,ARKK,95.03064357779967,96.65707775902727,92.80396507245015,94.10124206542969,96.01811981201172,-2.0,-1.03,-3.35,-2.0,3.35,2020-10-26,2342200,0.0,0.0,0.0,2020,10,43,94.6482321186767
2020-10-27,Tuesday,ARKK,94.72084118172036,95.83902579636101,94.52238222888508,95.48565673828125,94.10124206542969,1.47,0.66,0.45,1.47,-0.45,2020-10-27,1410200,0.0,0.0,0.0,2020,10,43,95.14197648631193
2020-10-28,Wednesday,ARKK,93.23961944552752,93.29771165853356,91.34210544508713,91.72935485839844,95.48565673828125,-3.93,-2.35,-4.34,-3.93,4.34,2020-10-28,2518900,0.0,0.0,0.0,2020,10,43,92.40219785188665
2020-10-29,Thursday,ARKK,92.5522586683551,93.38484235260847,91.9036201241156,92.92982482910156,91.72935485839844,1.31,0.9,0.19,1.31,-0.19,2020-10-29,2078500,0.0,0.0,0.0,2020,10,43,92.69263649354518
2020-10-30,Friday,ARKK,91.97138292207237,92.11660237234082,87.08237487543182,87.89559936523438,92.92982482910156,-5.42,-1.03,-6.29,-5.42,6.29,2020-10-30,4213700,0.0,0.0,0.0,2020,10,43,89.76648988376985
2020-11-02,Monday,ARKK,89.03798719142723,89.57044869758955,86.54023611022366,87.90528869628906,87.89559936523438,0.01,1.3,-1.54,0.01,1.54,2020-11-02,3886200,0.0,0.0,0.0,2020,11,44,88.26349017388237
2020-11-03,Tuesday,ARKK,89.28001320078539,90.79027779394151,88.05049686257793,90.19004821777344,87.90528869628906,2.6,1.56,0.17,2.6,-0.17,2020-11-03,2810300,0.0,0.0,0.0,2020,11,44,89.57770901876957
2020-11-04,Wednesday,ARKK,92.87173607538153,95.18554189034698,92.18437187880966,94.4013671875,90.19004821777344,4.67,2.97,2.21,4.67,-2.21,2020-11-04,4374700,0.0,0.0,0.0,2020,11,44,93.66075425800955
2020-11-05,Thursday,ARKK,97.51870772695783,97.76073766956938,96.04716153962573,97.6058349609375,94.4013671875,3.39,3.3,1.74,3.39,-1.74,2020-11-05,4254400,0.0,0.0,0.0,2020,11,44,97.2331104742726
2020-11-06,Friday,ARKK,97.9253242092863,99.3581374496355,96.43441875539929,98.82567596435547,97.6058349609375,1.25,0.33,-1.2,1.25,1.2,2020-11-06,3238600,0.0,0.0,0.0,2020,11,44,98.13588909466914
2020-11-09,Monday,ARKK,101.6525802552711,102.13664016124858,94.2755046291538,94.32391357421875,98.82567596435547,-4.56,2.86,-4.6,-4.56,4.6,2020-11-09,4654000,0.0,0.0,0.0,2020,11,45,98.09715965497307
2020-11-10,Tuesday,ARKK,94.15932828858242,94.50785198701605,88.87339537722883,91.73902893066406,94.32391357421875,-2.74,-0.17,-5.78,-2.74,5.78,2020-11-10,4419800,0.0,0.0,0.0,2020,11,45,92.31990114587285
2020-11-11,Wednesday,ARKK,93.70431892721867,95.63087531452447,92.94918664406202,95.58247375488281,91.73902893066406,4.19,2.14,1.32,4.19,-1.32,2020-11-11,4150700,0.0,0.0,0.0,2020,11,45,94.46671366017199
2020-11-12,Thursday,ARKK,96.42473757340083,97.19923642385724,95.18554532160533,95.73737335205078,95.58247375488281,0.16,0.88,-0.42,0.16,0.42,2020-11-12,2490600,0.0,0.0,0.0,2020,11,45,96.13672316772855
2020-11-13,Friday,ARKK,96.76357874917024,97.47030950927602,95.55342890295165,96.23111724853516,95.73737335205078,0.52,1.07,-0.19,0.52,0.19,2020-11-13,1828100,0.0,0.0,0.0,2020,11,45,96.50460860248327
2020-11-16,Monday,ARKK,96.47313958192001,96.80229676867776,95.07130400187496,96.36664581298828,96.23111724853516,0.14,0.25,-1.21,0.14,1.21,2020-11-16,2056900,0.0,0.0,0.0,2020,11,46,96.17834654136526
2020-11-17,Tuesday,ARKK,97.44126580571171,98.02213624697863,96.46346267477519,98.00277709960938,96.36664581298828,1.7,1.12,0.1,1.7,-0.1,2020-11-17,2460800,0.0,0.0,0.0,2020,11,46,97.48241045676873
2020-11-18,Wednesday,ARKK,98.26416979579851,99.15483833062675,97.35704487718114,97.79946899414062,98.00277709960938,-0.21,0.27,-0.66,-0.21,0.66,2020-11-18,2449500,0.0,0.0,0.0,2020,11,46,98.14388049943675
2020-11-19,Thursday,ARKK,98.01244953202497,100.5624797644611,98.01244953202497,99.96805572509766,97.79946899414062,2.22,0.22,0.22,2.22,-0.22,2020-11-19,2270200,0.0,0.0,0.0,2020,11,46,99.13885863840217
2020-11-20,Friday,ARKK,100.48115727997997,102.13664129038442,99.88479806915402,101.55577087402344,99.96805572509766,1.59,0.51,-0.08,1.59,0.08,2020-11-20,2010900,0.0,0.0,0.0,2020,11,46,101.01459187838546
2020-11-23,Monday,ARKK,102.88209071493797,104.82801363438105,102.23345220384631,103.99542999267578,101.55577087402344,2.4,1.31,0.67,2.4,-0.67,2020-11-23,3730200,0.0,0.0,0.0,2020,11,47,103.48474663646027
2020-11-24,Tuesday,ARKK,105.6025155827184,105.90263037427023,102.53357741427466,102.75624084472656,103.99542999267578,-1.19,1.55,-1.41,-1.19,1.41,2020-11-24,3089400,0.0,0.0,0.0,2020,11,47,104.19874105399747
2020-11-25,Wednesday,ARKK,103.01763679795766,105.07972941971926,102.54325275335158,105.02164459228516,102.75624084472656,2.2,0.25,-0.21,2.2,0.21,2020-11-25,2135900,0.0,0.0,0.0,2020,11,47,103.91556589082842
2020-11-27,Friday,ARKK,106.34796664188916,108.26096950315981,105.61607120824368,108.21643829345703,105.02164459228516,3.04,1.26,0.57,3.04,-0.57,2020-11-27,1909500,0.0,0.0,0.0,2020,11,47,107.11036141168742
2020-11-30,Monday,ARKK,110.03650364336757,110.13331414932767,105.33144066925827,108.78762817382812,108.21643829345703,0.53,1.68,-2.67,0.53,2.67,2020-11-30,3235700,0.0,0.0,0.0,2020,11,48,108.57222165894541
2020-12-01,Tuesday,ARKK,110.3656581445375,110.55927915172741,108.56301953422482,109.16519165039062,108.78762817382812,0.35,1.45,-0.21,0.35,0.21,2020-12-01,3065300,0.0,0.0,0.0,2020,12,48,109.66328712022009
2020-12-02,Wednesday,ARKK,107.90663266935985,108.88443574135604,106.10592923965785,108.75857543945312,109.16519165039062,-0.37,-1.15,-2.8,-0.37,2.8,2020-12-02,2473300,0.0,0.0,0.0,2020,12,48,107.91389327245672
2020-12-03,Thursday,ARKK,109.90096086309076,111.86625034045831,109.34913285035908,110.63673400878906,108.75857543945312,1.73,1.05,0.54,1.73,-0.54,2020-12-03,2962400,0.0,0.0,0.0,2020,12,48,110.4382695156743
2020-12-04,Friday,ARKK,112.14699656557445,113.61854283035603,111.10143277195057,113.45396423339844,110.63673400878906,2.55,1.37,0.42,2.55,-0.42,2020-12-04,3384400,0.0,0.0,0.0,2020,12,48,112.58023410031987
2020-12-07,Monday,ARKK,115.2159517997234,118.12998739162315,114.50922102015565,116.83271026611328,113.45396423339844,2.98,1.55,0.93,2.98,-0.93,2020-12-07,4445100,0.0,0.0,0.0,2020,12,49,116.17196761940386
2020-12-08,Tuesday,ARKK,117.40389055093584,118.99161389468425,116.31960104985765,118.27519989013672,116.83271026611328,1.23,0.49,-0.44,1.23,0.44,2020-12-08,4349600,0.0,0.0,0.0,2020,12,49,117.7475763464036
2020-12-09,Wednesday,ARKK,119.93069101240368,121.52809033075665,114.97392183256349,116.155029296875,118.27519989013672,-1.79,1.4,-2.79,-1.79,2.79,2020-12-09,7841700,0.0,0.0,0.0,2020,12,49,118.14693311814972
2020-12-10,Thursday,ARKK,113.99611293917312,121.3247799469072,113.96707052530677,121.20860290527344,116.155029296875,4.35,-1.86,-1.88,4.35,1.88,2020-12-10,5094500,0.0,0.0,0.0,2020,12,49,117.62414157916513
2020-12-11,Friday,ARKK,120.95689316518003,121.82819509778106,117.80082047104659,119.92100524902344,121.20860290527344,-1.06,-0.21,-2.81,-1.06,2.81,2020-12-11,5271100,0.0,0.0,0.0,2020,12,49,120.12672849575779
2020-12-14,Monday,ARKK,122.07022393831582,123.58049587243784,120.24047807870447,120.28888702392578,119.92100524902344,0.31,1.79,0.27,0.31,-0.27,2020-12-14,4670500,0.0,0.0,0.0,2020,12,50,121.54502122834597
2020-12-15,Tuesday,ARKK,122.41874721816089,122.41874721816089,119.31108350937146,120.33729553222656,120.28888702392578,0.04,1.77,-0.81,0.04,0.81,2020-12-15,4390600,0.0,0.0,0.0,2020,12,50,121.12146836947994
2020-12-16,Wednesday,ARKK,120.7245411130274,121.14083293974134,118.61598212828017,119.99845123291016,120.33729553222656,-0.28,0.32,-1.43,-0.28,1.43,2020-12-16,3231600,0.0,0.0,0.0,2020,12,50,120.11995185348977
2020-12-17,Thursday,ARKK,121.34413445620758,122.50588266963716,120.8116729879494,122.05086517333984,119.99845123291016,1.71,1.12,0.68,1.71,-0.68,2020-12-17,3860700,0.0,0.0,0.0,2020,12,50,121.67813882178349
2020-12-18,Friday,ARKK,123.50305018393455,124.11200283452655,121.92501747193225,123.24166107177734,122.05086517333984,0.98,1.19,-0.1,0.98,0.1,2020-12-18,4205100,0.0,0.0,0.0,2020,12,50,123.19543289054266
2020-12-21,Monday,ARKK,122.92218336527397,128.76962098916195,122.22513586410359,127.15286254882812,123.24166107177734,3.17,-0.26,-0.82,3.17,0.82,2020-12-21,6958900,0.0,0.0,0.0,2020,12,51,125.26745069184192
2020-12-22,Tuesday,ARKK,130.1152963907758,131.40193730729362,128.4404532578446,130.7445831298828,127.15286254882812,2.82,2.33,1.01,2.82,-1.01,2020-12-22,7425100,0.0,0.0,0.0,2020,12,51,130.1755675214492
2020-12-23,Wednesday,ARKK,132.64984470400137,132.7098647047578,128.57598899920134,130.65745544433594,130.7445831298828,-0.07,1.46,-1.66,-0.07,1.66,2020-12-23,7202900,0.0,0.0,0.0,2020,12,51,131.1482884630741
2020-12-24,Thursday,ARKK,131.31577967887154,131.74175478882336,128.19843248950096,128.7889862060547,130.65745544433594,-1.43,0.5,-1.88,-1.43,1.88,2020-12-24,4038300,0.0,0.0,0.0,2020,12,51,130.01123829081263
2020-12-28,Monday,ARKK,131.2286537724878,131.5190926933544,125.58451305278368,125.6619644165039,128.7889862060547,-2.43,1.89,-2.49,-2.43,2.49,2020-12-28,9479800,0.0,0.0,0.0,2020,12,52,128.49855598378244
2020-12-29,Tuesday,ARKK,126.4232653879148,126.58064643226247,118.82980259798761,122.28227233886719,125.6619644165039,-2.69,0.61,-5.44,-2.69,5.44,2020-12-29,10938400,2.044,0.0,0.0,2020,12,52,123.52899668925802
2020-12-30,Wednesday,ARKK,123.72031086961357,125.45933694778255,123.50194954110802,125.01670837402344,122.28227233886719,2.24,1.18,1.0,2.24,-1.0,2020-12-30,5106300,0.0,0.0,0.0,2020,12,52,124.4245764331319
2020-12-31,Thursday,ARKK,125.62654624075154,125.64621511939883,121.93308953830652,122.4494857788086,125.01670837402344,-2.05,0.49,-2.47,-2.05,2.47,2020-12-31,5444800,0.0,0.0,0.0,2020,12,52,123.91383416931637
2021-01-04,Monday,ARKK,124.15113029966612,125.10523223896,120.43308944685008,122.64620971679688,122.4494857788086,0.16,1.39,-1.65,0.16,1.65,2021-01-04,8314400,0.0,0.0,0.0,2021,1,1,123.08391542556826
2021-01-05,Tuesday,ARKK,122.34129018339976,125.744576574903,122.04621197282334,125.6658935546875,122.64620971679688,2.46,-0.25,-0.49,2.46,0.49,2021-01-05,5362200,0.0,0.0,0.0,2021,1,1,123.9494930714534
2021-01-06,Wednesday,ARKK,124.6134301582258,129.00031801822647,123.7871946724515,126.12818145751953,125.6658935546875,0.37,-0.84,-1.49,0.37,1.49,2021-01-06,6847500,0.0,0.0,0.0,2021,1,1,125.88228107660582
2021-01-07,Thursday,ARKK,129.01017278299216,136.34788824279514,128.98066571077266,136.11183166503906,126.12818145751953,7.92,2.28,2.26,7.92,-2.26,2021-01-07,8145100,0.0,0.0,0.0,2021,1,1,132.61263960039975
2021-01-08,Friday,ARKK,139.70198649117683,143.25281561766406,137.00689240062084,140.1446075439453,136.11183166503906,2.96,2.64,0.66,2.96,-0.66,2021-01-08,12830300,0.0,0.0,0.0,2021,1,1,140.02657551335176
2021-01-11,Monday,ARKK,137.95116232626873,138.3249385492537,134.55771427612905,135.95443725585938,140.1446075439453,-2.99,-1.57,-3.99,-2.99,3.99,2021-01-11,8217800,0.0,0.0,0.0,2021,1,2,136.6970631018777
2021-01-12,Tuesday,ARKK,137.8823106857794,139.33806289934418,136.7609969588722,138.67904663085938,135.95443725585938,2.0,1.42,0.59,2.0,-0.59,2021-01-12,6032000,0.0,0.0,0.0,2021,1,2,138.1651042937138
2021-01-13,Wednesday,ARKK,139.60361368749642,141.14788697212526,138.19706006678464,139.39706420898438,138.67904663085938,0.52,0.67,-0.35,0.52,0.35,2021-01-13,5182100,0.0,0.0,0.0,2021,1,2,139.58640623384767
