Date,Symbol,Buy_Price,Buy_Level
2020-03-03 00:00:00-05:00,SPLG,33.64346666363905,1.0000000000000009%
2020-03-03 00:00:00-05:00,SPLG,33.30363366703664,2.0000000000000018%
2020-03-03 00:00:00-05:00,SPLG,32.963800670434225,3.0000000000000027%
2020-03-05 00:00:00-05:00,SPLG,33.135115257638645,1.0000000000000009%
2020-03-09 00:00:00-04:00,SPLG,30.048048654154503,1.0000000000000009%
2020-03-10 00:00:00-04:00,SPLG,30.93535105634129,1.0000000000000009%
2020-03-10 00:00:00-04:00,SPLG,30.622872762842892,2.0000000000000018%
2020-03-10 00:00:00-04:00,SPLG,30.310394469344494,3.0000000000000027%
2020-03-11 00:00:00-04:00,SPLG,30.5009487271359,1.0000000000000009%
2020-03-11 00:00:00-04:00,SPLG,30.19285833595271,2.0000000000000018%
2020-03-11 00:00:00-04:00,SPLG,29.884767944769518,3.0000000000000027%
2020-03-12 00:00:00-04:00,SPLG,27.709649229424947,1.0000000000000009%
2020-03-12 00:00:00-04:00,SPLG,27.42975378266308,2.0000000000000018%
2020-03-12 00:00:00-04:00,SPLG,27.14985833590121,3.0000000000000027%
2020-03-12 00:00:00-04:00,SPLG,26.869962889139344,4.0000000000000036%
2020-03-12 00:00:00-04:00,SPLG,26.590067442377475,5.000000000000004%
2020-03-13 00:00:00-04:00,SPLG,28.633921169477237,1.0000000000000009%
2020-03-13 00:00:00-04:00,SPLG,28.344689642512822,2.0000000000000018%
2020-03-13 00:00:00-04:00,SPLG,28.055458115548404,3.0000000000000027%
2020-03-13 00:00:00-04:00,SPLG,27.766226588583987,4.0000000000000036%
2020-03-13 00:00:00-04:00,SPLG,27.476995061619572,5.000000000000004%
2020-03-16 00:00:00-04:00,SPLG,26.24929927223886,1.0000000000000009%
2020-03-16 00:00:00-04:00,SPLG,25.98415483514554,2.0000000000000018%
2020-03-17 00:00:00-04:00,SPLG,26.56355316681769,1.0000000000000009%
2020-03-17 00:00:00-04:00,SPLG,26.295234447960947,2.0000000000000018%
2020-03-17 00:00:00-04:00,SPLG,26.0269157291042,3.0000000000000027%
2020-03-18 00:00:00-04:00,SPLG,25.833381714068302,1.0000000000000009%
2020-03-18 00:00:00-04:00,SPLG,25.57243846443125,2.0000000000000018%
2020-03-18 00:00:00-04:00,SPLG,25.311495214794196,3.0000000000000027%
2020-03-18 00:00:00-04:00,SPLG,25.050551965157144,4.0000000000000036%
2020-03-19 00:00:00-04:00,SPLG,25.990504512683525,1.0000000000000009%
2020-03-19 00:00:00-04:00,SPLG,25.72797416407056,2.0000000000000018%
2020-03-20 00:00:00-04:00,SPLG,26.498851946905727,1.0000000000000009%
