Date,Weekday,Symbol,Strategy,Buy_Price,Dollars_Invested,Shares_Purchased,Cumulative_Shares,Cumulative_Invested,Cumulative_Value,Close_Price
2020-04-06,Monday,XLG,DCA_Weekly,19.02,25.00,1.31445782,374.97609495,6000.00,7225.72,19.27
2020-04-13,Monday,XLG,DCA_Weekly,19.83,25.00,1.26049436,376.23658931,6025.00,7492.23,19.91
2020-04-20,Monday,XLG,DCA_Weekly,20.59,25.00,1.21421184,377.45080115,6050.00,7745.05,20.52
2020-04-27,Monday,XLG,DCA_Weekly,20.77,25.00,1.20345696,378.65425811,6075.00,7869.84,20.78
2020-05-04,Monday,XLG,DCA_Weekly,20.56,25.00,1.21596719,379.87022530,6100.00,7861.16,20.69
2020-05-11,Monday,XLG,DCA_Weekly,21.32,25.00,1.17282799,381.04305329,6125.00,8155.74,21.40
2020-05-18,Monday,XLG,DCA_Weekly,21.49,25.00,1.16334330,382.20639659,6150.00,8220.98,21.51
2020-05-26,Tuesday,XLG,DCA_Weekly,21.88,25.00,1.14245184,383.34884843,6175.00,8322.11,21.71
2020-06-01,Monday,XLG,DCA_Weekly,21.95,25.00,1.13885141,384.48769983,6200.00,8458.35,22.00
2020-06-08,Monday,XLG,DCA_Weekly,22.88,25.00,1.09260919,385.58030902,6225.00,8865.18,22.99
2020-06-15,Monday,XLG,DCA_Weekly,21.90,25.00,1.14160850,386.72191752,6250.00,8559.72,22.13
2020-06-22,Monday,XLG,DCA_Weekly,22.64,25.00,1.10430707,387.82622459,6275.00,8830.84,22.77
2020-06-29,Monday,XLG,DCA_Weekly,22.18,25.00,1.12693032,388.95315491,6300.00,8682.05,22.32
2020-07-06,Monday,XLG,DCA_Weekly,23.39,25.00,1.06860921,390.02176412,6325.00,9157.74,23.48
2020-07-13,Monday,XLG,DCA_Weekly,23.79,25.00,1.05087361,391.07263773,6350.00,9183.90,23.48
2020-07-20,Monday,XLG,DCA_Weekly,23.91,25.00,1.04576661,392.11840434,6375.00,9453.18,24.11
2020-07-27,Monday,XLG,DCA_Weekly,23.64,25.00,1.05761918,393.17602352,6400.00,9323.72,23.71
2020-08-03,Monday,XLG,DCA_Weekly,24.38,25.00,1.02551299,394.20153651,6425.00,9619.64,24.40
2020-08-10,Monday,XLG,DCA_Weekly,24.79,25.00,1.00854658,395.21008309,6450.00,9802.65,24.80
2020-08-17,Monday,XLG,DCA_Weekly,25.02,25.00,0.99929468,396.20937777,6475.00,9908.35,25.01
2020-08-24,Monday,XLG,DCA_Weekly,25.69,25.00,0.97308033,397.18245810,6500.00,10202.17,25.69
2020-08-31,Monday,XLG,DCA_Weekly,26.50,25.00,0.94344275,398.12590085,6525.00,10532.24,26.45
2020-09-08,Tuesday,XLG,DCA_Weekly,25.02,25.00,0.99938021,399.12528106,6550.00,9919.57,24.85
2020-09-14,Monday,XLG,DCA_Weekly,25.20,25.00,0.99207628,400.11735733,6575.00,10065.65,25.16
2020-09-21,Monday,XLG,DCA_Weekly,24.10,25.00,1.03752447,401.15488180,6600.00,9744.92,24.29
2020-09-28,Monday,XLG,DCA_Weekly,24.87,25.00,1.00541151,402.16029331,6625.00,10013.04,24.90
2020-10-05,Monday,XLG,DCA_Weekly,25.06,25.00,0.99773430,403.15802761,6650.00,10157.14,25.19
2020-10-12,Monday,XLG,DCA_Weekly,26.10,25.00,0.95777402,404.11580163,6675.00,10602.39,26.24
2020-10-19,Monday,XLG,DCA_Weekly,25.56,25.00,0.97803918,405.09384081,6700.00,10239.16,25.28
2020-10-26,Monday,XLG,DCA_Weekly,25.11,25.00,0.99557277,406.08941358,6725.00,10169.77,25.04
2020-11-02,Monday,XLG,DCA_Weekly,24.24,25.00,1.03134666,407.12076024,6750.00,9854.10,24.20
2020-11-09,Monday,XLG,DCA_Weekly,26.26,25.00,0.95219548,408.07295572,6775.00,10579.65,25.93
2020-11-16,Monday,XLG,DCA_Weekly,26.28,25.00,0.95141760,409.02437332,6800.00,10774.50,26.34
2020-11-23,Monday,XLG,DCA_Weekly,25.83,25.00,0.96793917,409.99231249,6825.00,10578.16,25.80
2020-11-30,Monday,XLG,DCA_Weekly,26.26,25.00,0.95207451,410.94438700,6850.00,10818.41,26.33
2020-12-07,Monday,XLG,DCA_Weekly,26.72,25.00,0.93545863,411.87984563,6875.00,11018.34,26.75
2020-12-14,Monday,XLG,DCA_Weekly,26.61,25.00,0.93953475,412.81938037,6900.00,10929.23,26.47
2020-12-21,Monday,XLG,DCA_Weekly,26.78,25.00,0.93352911,413.75290948,6925.00,11146.70,26.94
2020-12-28,Monday,XLG,DCA_Weekly,27.25,25.00,0.91739914,414.67030863,6950.00,11342.15,27.35
2021-01-04,Monday,XLG,DCA_Weekly,27.09,25.00,0.92290383,415.59321246,6975.00,11202.25,26.95
2021-01-11,Monday,XLG,DCA_Weekly,27.32,25.00,0.91522041,416.50843287,7000.00,11369.69,27.30
2021-01-19,Tuesday,XLG,DCA_Weekly,27.14,25.00,0.92112942,417.42956229,7025.00,11357.27,27.21
2021-01-25,Monday,XLG,DCA_Weekly,27.99,25.00,0.89323251,418.32279480,7050.00,11747.27,28.08
2021-02-01,Monday,XLG,DCA_Weekly,27.47,25.00,0.90994937,419.23274418,7075.00,11560.87,27.58
2021-02-08,Monday,XLG,DCA_Weekly,28.49,25.00,0.87753131,420.11027549,7100.00,11985.32,28.53
2021-02-16,Tuesday,XLG,DCA_Weekly,28.68,25.00,0.87175198,420.98202747,7125.00,12061.38,28.65
2021-02-22,Monday,XLG,DCA_Weekly,28.03,25.00,0.89181383,421.87384130,7150.00,11808.21,27.99
2021-03-01,Monday,XLG,DCA_Weekly,27.99,25.00,0.89332395,422.76716526,7175.00,11889.49,28.12
2021-03-08,Monday,XLG,DCA_Weekly,27.53,25.00,0.90804288,423.67520814,7200.00,11576.28,27.32
2021-03-15,Monday,XLG,DCA_Weekly,28.18,25.00,0.88705674,424.56226487,7225.00,12001.35,28.27
2021-03-22,Monday,XLG,DCA_Weekly,28.12,25.00,0.88912616,425.45139103,7250.00,12016.87,28.24
2021-03-29,Monday,XLG,DCA_Weekly,28.38,25.00,0.88077027,426.33216130,7275.00,12135.10,28.46
2021-04-05,Monday,XLG,DCA_Weekly,29.13,25.00,0.85815757,427.19031887,7300.00,12511.55,29.29
2021-04-12,Monday,XLG,DCA_Weekly,29.82,25.00,0.83825343,428.02857230,7325.00,12775.35,29.85
2021-04-19,Monday,XLG,DCA_Weekly,30.16,25.00,0.82898328,428.85755559,7350.00,12921.19,30.13
2021-04-26,Monday,XLG,DCA_Weekly,30.15,25.00,0.82931338,429.68686896,7375.00,12959.80,30.16
2021-05-03,Monday,XLG,DCA_Weekly,30.24,25.00,0.82685038,430.51371935,7400.00,12982.67,30.16
2021-05-10,Monday,XLG,DCA_Weekly,30.08,25.00,0.83123344,431.34495279,7425.00,12894.64,29.89
2021-05-17,Monday,XLG,DCA_Weekly,29.76,25.00,0.83992360,432.18487639,7450.00,12869.52,29.78
2021-05-24,Monday,XLG,DCA_Weekly,30.05,25.00,0.83191080,433.01678719,7475.00,13044.01,30.12
2021-06-01,Tuesday,XLG,DCA_Weekly,30.04,25.00,0.83209028,433.84887748,7500.00,12976.99,29.91
2021-06-07,Monday,XLG,DCA_Weekly,30.23,25.00,0.82708677,434.67596425,7525.00,13152.86,30.26
2021-06-14,Monday,XLG,DCA_Weekly,30.64,25.00,0.81581083,435.49177508,7550.00,13384.58,30.73
2021-06-21,Monday,XLG,DCA_Weekly,30.55,25.00,0.81831355,436.31008863,7575.00,13385.76,30.68
2021-06-28,Monday,XLG,DCA_Weekly,31.24,25.00,0.80021627,437.11030490,7600.00,13685.27,31.31
2021-07-06,Tuesday,XLG,DCA_Weekly,31.87,25.00,0.78448774,437.89479264,7625.00,13990.34,31.95
2021-07-12,Monday,XLG,DCA_Weekly,32.21,25.00,0.77621710,438.67100974,7650.00,14140.64,32.24
2021-07-19,Monday,XLG,DCA_Weekly,31.50,25.00,0.79367027,439.46468000,7675.00,13843.22,31.50
2021-07-26,Monday,XLG,DCA_Weekly,32.67,25.00,0.76525954,440.22993954,7700.00,14414.37,32.74
2021-08-02,Monday,XLG,DCA_Weekly,32.31,25.00,0.77386226,441.00380180,7725.00,14205.64,32.21
2021-08-09,Monday,XLG,DCA_Weekly,32.61,25.00,0.76662719,441.77042900,7750.00,14398.00,32.59
2021-08-16,Monday,XLG,DCA_Weekly,32.82,25.00,0.76167747,442.53210646,7775.00,14592.06,32.97
2021-08-23,Monday,XLG,DCA_Weekly,33.06,25.00,0.75626729,443.28837376,7800.00,14703.25,33.17
2021-08-30,Monday,XLG,DCA_Weekly,33.46,25.00,0.74720973,444.03558348,7825.00,14906.82,33.57
2021-09-07,Tuesday,XLG,DCA_Weekly,33.60,25.00,0.74393784,444.77952133,7850.00,14950.65,33.61
2021-09-13,Monday,XLG,DCA_Weekly,33.16,25.00,0.75397682,445.53349815,7875.00,14757.12,33.12
2021-09-20,Monday,XLG,DCA_Weekly,32.20,25.00,0.77637970,446.30987785,7900.00,14375.27,32.21
2021-09-27,Monday,XLG,DCA_Weekly,32.77,25.00,0.76286965,447.07274750,7925.00,14659.53,32.79
2021-10-04,Monday,XLG,DCA_Weekly,31.85,25.00,0.78496841,447.85771591,7950.00,14178.79,31.66
2021-10-11,Monday,XLG,DCA_Weekly,32.39,25.00,0.77182548,448.62954139,7975.00,14472.02,32.26
2021-10-18,Monday,XLG,DCA_Weekly,33.07,25.00,0.75590942,449.38545081,8000.00,14939.25,33.24
2021-10-25,Monday,XLG,DCA_Weekly,33.61,25.00,0.74378857,450.12923938,8025.00,15168.63,33.70
2021-11-01,Monday,XLG,DCA_Weekly,34.42,25.00,0.72638016,450.85561954,8050.00,15501.46,34.38
2021-11-08,Monday,XLG,DCA_Weekly,35.16,25.00,0.71097338,451.56659292,8075.00,15859.98,35.12
2021-11-15,Monday,XLG,DCA_Weekly,34.88,25.00,0.71668667,452.28327959,8100.00,15759.24,34.84
2021-11-22,Monday,XLG,DCA_Weekly,35.39,25.00,0.70650730,452.98978689,8125.00,15921.31,35.15
2021-11-29,Monday,XLG,DCA_Weekly,34.96,25.00,0.71510193,453.70488882,8150.00,15884.82,35.01
2021-12-06,Monday,XLG,DCA_Weekly,34.28,25.00,0.72933474,454.43422356,8175.00,15638.08,34.41
2021-12-13,Monday,XLG,DCA_Weekly,35.30,25.00,0.70824261,455.14246617,8200.00,15994.77,35.14
2021-12-20,Monday,XLG,DCA_Weekly,34.24,25.00,0.73024070,455.87270687,8225.00,15638.18,34.30
2021-12-27,Monday,XLG,DCA_Weekly,35.82,25.00,0.69791808,456.57062495,8250.00,16445.87,36.02
2022-01-03,Monday,XLG,DCA_Weekly,35.90,25.00,0.69637911,457.26700406,8275.00,16496.56,36.08
2022-01-10,Monday,XLG,DCA_Weekly,34.60,25.00,0.72264428,457.98964834,8300.00,15968.15,34.87
2022-01-18,Tuesday,XLG,DCA_Weekly,34.18,25.00,0.73148341,458.72113175,8325.00,15628.28,34.07
2022-01-24,Monday,XLG,DCA_Weekly,32.17,25.00,0.77702993,459.49816168,8350.00,15008.39,32.66
2022-01-31,Monday,XLG,DCA_Weekly,33.51,25.00,0.74599262,460.24415430,8375.00,15569.96,33.83
2022-02-07,Monday,XLG,DCA_Weekly,33.56,25.00,0.74497313,460.98912744,8400.00,15402.01,33.41
2022-02-14,Monday,XLG,DCA_Weekly,32.70,25.00,0.76444774,461.75357518,8425.00,15119.95,32.74
2022-02-22,Tuesday,XLG,DCA_Weekly,31.96,25.00,0.78224707,462.53582225,8450.00,14748.57,31.89
2022-02-28,Monday,XLG,DCA_Weekly,32.26,25.00,0.77505902,463.31088127,8475.00,15026.01,32.43
2022-03-07,Monday,XLG,DCA_Weekly,31.45,25.00,0.79480454,464.10568581,8500.00,14396.70,31.02
2022-03-14,Monday,XLG,DCA_Weekly,30.95,25.00,0.80773383,464.91341965,8525.00,14292.04,30.74
2022-03-21,Monday,XLG,DCA_Weekly,33.11,25.00,0.75506722,465.66848686,8550.00,15447.64,33.17
2022-03-28,Monday,XLG,DCA_Weekly,34.13,25.00,0.73240531,466.40089217,8575.00,16011.95,34.33
2022-04-04,Monday,XLG,DCA_Weekly,34.31,25.00,0.72870074,467.12959291,8600.00,16124.24,34.52
2022-04-11,Monday,XLG,DCA_Weekly,32.94,25.00,0.75884441,467.88843732,8625.00,15319.27,32.74
2022-04-18,Monday,XLG,DCA_Weekly,32.43,25.00,0.77093601,468.65937333,8650.00,15222.01,32.48
2022-04-25,Monday,XLG,DCA_Weekly,31.40,25.00,0.79620258,469.45557592,8675.00,14880.66,31.70
2022-05-02,Monday,XLG,DCA_Weekly,30.43,25.00,0.82163580,470.27721171,8700.00,14428.23,30.68
2022-05-09,Monday,XLG,DCA_Weekly,29.52,25.00,0.84684827,471.12405998,8725.00,13810.22,29.31
2022-05-16,Monday,XLG,DCA_Weekly,29.39,25.00,0.85063500,471.97469498,8750.00,13848.86,29.34
2022-05-23,Monday,XLG,DCA_Weekly,28.74,25.00,0.86975083,472.84444580,8775.00,13696.32,28.97
2022-05-31,Tuesday,XLG,DCA_Weekly,30.11,25.00,0.83032738,473.67477318,8800.00,14253.20,30.09
2022-06-06,Monday,XLG,DCA_Weekly,30.12,25.00,0.83013390,474.50490709,8825.00,14224.44,29.98
2022-06-13,Monday,XLG,DCA_Weekly,27.45,25.00,0.91067367,475.41558076,8850.00,12964.91,27.27
2022-06-21,Tuesday,XLG,DCA_Weekly,27.61,25.00,0.90560136,476.32118212,8875.00,13216.62,27.75
2022-06-27,Monday,XLG,DCA_Weekly,28.90,25.00,0.86492731,477.18610943,8900.00,13736.12,28.79
2022-07-05,Tuesday,XLG,DCA_Weekly,27.98,25.00,0.89342768,478.07953711,8925.00,13536.61,28.31
2022-07-11,Monday,XLG,DCA_Weekly,28.66,25.00,0.87223327,478.95177037,8950.00,13683.20,28.57
2022-07-18,Monday,XLG,DCA_Weekly,28.68,25.00,0.87179757,479.82356795,8975.00,13636.33,28.42
2022-07-25,Monday,XLG,DCA_Weekly,29.28,25.00,0.85369566,480.67726360,9000.00,14075.66,29.28
2022-08-01,Monday,XLG,DCA_Weekly,30.51,25.00,0.81949398,481.49675759,9025.00,14679.61,30.49
2022-08-08,Monday,XLG,DCA_Weekly,30.72,25.00,0.81372918,482.31048677,9050.00,14747.05,30.58
2022-08-15,Monday,XLG,DCA_Weekly,31.60,25.00,0.79119094,483.10167771,9075.00,15335.29,31.74
2022-08-22,Monday,XLG,DCA_Weekly,30.63,25.00,0.81626464,483.91794235,9100.00,14755.30,30.49
2022-08-29,Monday,XLG,DCA_Weekly,29.55,25.00,0.84606244,484.76400480,9125.00,14305.99,29.51
2022-09-06,Tuesday,XLG,DCA_Weekly,28.64,25.00,0.87305434,485.63705913,9150.00,13867.59,28.56
2022-09-12,Monday,XLG,DCA_Weekly,29.92,25.00,0.83554278,486.47260192,9175.00,14602.13,30.02
2022-09-19,Monday,XLG,DCA_Weekly,28.18,25.00,0.88707034,487.35967225,9200.00,13851.78,28.42
2022-09-26,Monday,XLG,DCA_Weekly,27.04,25.00,0.92466116,488.28433341,9225.00,13164.49,26.96
2022-10-03,Monday,XLG,DCA_Weekly,26.62,25.00,0.93923136,489.22356477,9250.00,13105.92,26.79
2022-10-10,Monday,XLG,DCA_Weekly,26.32,25.00,0.94984365,490.17340842,9275.00,12856.77,26.23
2022-10-17,Monday,XLG,DCA_Weekly,26.73,25.00,0.93530303,491.10871145,9300.00,13188.00,26.85
2022-10-24,Monday,XLG,DCA_Weekly,27.61,25.00,0.90553971,492.01425116,9325.00,13663.86,27.77
2022-10-31,Monday,XLG,DCA_Weekly,27.78,25.00,0.89997384,492.91422501,9350.00,13685.50,27.76
2022-11-07,Monday,XLG,DCA_Weekly,26.80,25.00,0.93271932,493.84694432,9375.00,13295.69,26.92
2022-11-14,Monday,XLG,DCA_Weekly,28.21,25.00,0.88615132,494.73309564,9400.00,13917.23,28.13
2022-11-21,Monday,XLG,DCA_Weekly,28.04,25.00,0.89157795,495.62467360,9425.00,13875.19,28.00
2022-11-28,Monday,XLG,DCA_Weekly,28.25,25.00,0.88506630,496.50973990,9450.00,13963.82,28.12
2022-12-05,Monday,XLG,DCA_Weekly,28.56,25.00,0.87530712,497.38504702,9475.00,14132.84,28.41
2022-12-12,Monday,XLG,DCA_Weekly,28.10,25.00,0.88980026,498.27484728,9500.00,14089.68,28.28
2022-12-19,Monday,XLG,DCA_Weekly,27.06,25.00,0.92395759,499.19880487,9525.00,13454.62,26.95
2022-12-27,Tuesday,XLG,DCA_Weekly,26.89,25.00,0.92984510,500.12864997,9550.00,13409.28,26.81
2023-01-03,Tuesday,XLG,DCA_Weekly,26.96,25.00,0.92737512,501.05602509,9575.00,13438.06,26.82
2023-01-09,Monday,XLG,DCA_Weekly,27.29,25.00,0.91598986,501.97201496,9600.00,13627.51,27.15
2023-01-17,Tuesday,XLG,DCA_Weekly,27.99,25.00,0.89310119,502.86511614,9625.00,14064.21,27.97
2023-01-23,Monday,XLG,DCA_Weekly,28.25,25.00,0.88501866,503.75013480,9650.00,14294.32,28.38
2023-01-30,Monday,XLG,DCA_Weekly,28.56,25.00,0.87539970,504.62553450,9675.00,14341.85,28.42
2023-02-06,Monday,XLG,DCA_Weekly,29.42,25.00,0.84987808,505.47541258,9700.00,14870.54,29.42
2023-02-13,Monday,XLG,DCA_Weekly,29.44,25.00,0.84927124,506.32468382,9725.00,14981.65,29.59
2023-02-21,Tuesday,XLG,DCA_Weekly,28.67,25.00,0.87195981,507.19664363,9750.00,14464.01,28.52
2023-02-27,Monday,XLG,DCA_Weekly,28.53,25.00,0.87626222,508.07290585,9775.00,14473.11,28.49
2023-03-06,Monday,XLG,DCA_Weekly,29.14,25.00,0.85800479,508.93091064,9800.00,14799.05,29.08
2023-03-13,Monday,XLG,DCA_Weekly,27.94,25.00,0.89473374,509.82564439,9825.00,14298.26,28.05
2023-03-20,Monday,XLG,DCA_Weekly,29.10,25.00,0.85899069,510.68463508,9850.00,14912.51,29.20
2023-03-27,Monday,XLG,DCA_Weekly,29.62,25.00,0.84399399,511.52862908,9875.00,15109.25,29.54
2023-04-03,Monday,XLG,DCA_Weekly,30.44,25.00,0.82123345,512.34986252,9900.00,15664.17,30.57
2023-04-10,Monday,XLG,DCA_Weekly,30.44,25.00,0.82129975,513.17116228,9925.00,15673.68,30.54
2023-04-17,Monday,XLG,DCA_Weekly,30.77,25.00,0.81235411,513.98351638,9950.00,15853.26,30.84
2023-04-24,Monday,XLG,DCA_Weekly,30.69,25.00,0.81466499,514.79818138,9975.00,15795.07,30.68
2023-05-01,Monday,XLG,DCA_Weekly,31.23,25.00,0.80062925,515.59881063,10000.00,16093.23,31.21
2023-05-08,Monday,XLG,DCA_Weekly,31.20,25.00,0.80123945,516.40005008,10025.00,16131.41,31.24
2023-05-15,Monday,XLG,DCA_Weekly,31.30,25.00,0.79873490,517.19878498,10050.00,16194.91,31.31
2023-05-22,Monday,XLG,DCA_Weekly,32.01,25.00,0.78111724,517.97990223,10075.00,16567.89,31.99
2023-05-30,Tuesday,XLG,DCA_Weekly,32.71,25.00,0.76434004,518.74424227,10100.00,16926.10,32.63
2023-06-05,Monday,XLG,DCA_Weekly,33.20,25.00,0.75305457,519.49729683,10125.00,17212.07,33.13
2023-06-12,Monday,XLG,DCA_Weekly,33.45,25.00,0.74747851,520.24477534,10150.00,17473.60,33.59
2023-06-20,Tuesday,XLG,DCA_Weekly,34.00,25.00,0.73539084,520.98016618,10175.00,17744.81,34.06
2023-06-26,Monday,XLG,DCA_Weekly,33.61,25.00,0.74393481,521.72410098,10200.00,17427.40,33.40
2023-07-03,Monday,XLG,DCA_Weekly,34.41,25.00,0.72653181,522.45063279,10225.00,17983.98,34.42
2023-07-10,Monday,XLG,DCA_Weekly,33.88,25.00,0.73798493,523.18861772,10250.00,17726.38,33.88
2023-07-17,Monday,XLG,DCA_Weekly,34.95,25.00,0.71535818,523.90397590,10275.00,18347.79,35.02
2023-07-24,Monday,XLG,DCA_Weekly,35.01,25.00,0.71410225,524.61807816,10300.00,18388.28,35.05
2023-07-31,Monday,XLG,DCA_Weekly,35.49,25.00,0.70450379,525.32258195,10325.00,18655.79,35.51
2023-08-07,Monday,XLG,DCA_Weekly,34.80,25.00,0.71849205,526.04107400,10350.00,18360.56,34.90
2023-08-14,Monday,XLG,DCA_Weekly,34.50,25.00,0.72463666,526.76571066,10375.00,18287.42,34.72
2023-08-21,Monday,XLG,DCA_Weekly,34.05,25.00,0.73415893,527.49986959,10400.00,18043.14,34.21
2023-08-28,Monday,XLG,DCA_Weekly,34.41,25.00,0.72650058,528.22637017,10425.00,18203.06,34.46
2023-09-05,Tuesday,XLG,DCA_Weekly,35.26,25.00,0.70907271,528.93544288,10450.00,18654.05,35.27
2023-09-11,Monday,XLG,DCA_Weekly,35.15,25.00,0.71125493,529.64669781,10475.00,18658.30,35.23
2023-09-18,Monday,XLG,DCA_Weekly,34.80,25.00,0.71840020,530.36509801,10500.00,18478.69,34.84
2023-09-25,Monday,XLG,DCA_Weekly,33.72,25.00,0.74134558,531.10644359,10525.00,17991.38,33.88
2023-10-02,Monday,XLG,DCA_Weekly,33.60,25.00,0.74411938,531.85056297,10550.00,17937.93,33.73
2023-10-09,Monday,XLG,DCA_Weekly,33.97,25.00,0.73585985,532.58642282,10575.00,18188.53,34.15
2023-10-16,Monday,XLG,DCA_Weekly,34.38,25.00,0.72715539,533.31357822,10600.00,18386.88,34.48
2023-10-23,Monday,XLG,DCA_Weekly,33.28,25.00,0.75128446,534.06486268,10625.00,17807.27,33.34
2023-10-30,Monday,XLG,DCA_Weekly,32.78,25.00,0.76275316,534.82761584,10650.00,17590.15,32.89
2023-11-06,Monday,XLG,DCA_Weekly,34.44,25.00,0.72580254,535.55341838,10675.00,18495.78,34.54
2023-11-13,Monday,XLG,DCA_Weekly,35.09,25.00,0.71239575,536.26581413,10700.00,18848.18,35.15
2023-11-20,Monday,XLG,DCA_Weekly,36.01,25.00,0.69416170,536.95997583,10725.00,19423.13,36.17
2023-11-27,Monday,XLG,DCA_Weekly,36.15,25.00,0.69160581,537.65158164,10750.00,19421.65,36.12
2023-12-04,Monday,XLG,DCA_Weekly,35.75,25.00,0.69937873,538.35096037,10775.00,19271.76,35.80
2023-12-11,Monday,XLG,DCA_Weekly,36.20,25.00,0.69066394,539.04162431,10800.00,19562.21,36.29
2023-12-18,Monday,XLG,DCA_Weekly,37.06,25.00,0.67456915,539.71619346,10825.00,20059.59,37.17
2023-12-26,Tuesday,XLG,DCA_Weekly,37.30,25.00,0.67032409,540.38651754,10850.00,20169.95,37.33
2024-01-02,Tuesday,XLG,DCA_Weekly,36.93,25.00,0.67687039,541.06338793,10875.00,19997.38,36.96
2024-01-08,Monday,XLG,DCA_Weekly,37.00,25.00,0.67560495,541.73899288,10900.00,20199.02,37.29
2024-01-16,Tuesday,XLG,DCA_Weekly,37.64,25.00,0.66416463,542.40315751,10925.00,20427.46,37.66
2024-01-22,Monday,XLG,DCA_Weekly,38.55,25.00,0.64850117,543.05165868,10950.00,20886.58,38.46
2024-01-29,Monday,XLG,DCA_Weekly,39.12,25.00,0.63908120,543.69073988,10975.00,21351.73,39.27
2024-02-05,Monday,XLG,DCA_Weekly,39.58,25.00,0.63166126,544.32240114,11000.00,21548.67,39.59
2024-02-12,Monday,XLG,DCA_Weekly,40.33,25.00,0.61989781,544.94229896,11025.00,21917.86,40.22
2024-02-20,Tuesday,XLG,DCA_Weekly,39.77,25.00,0.62863962,545.57093857,11050.00,21668.18,39.72
2024-02-26,Monday,XLG,DCA_Weekly,40.80,25.00,0.61280277,546.18374134,11075.00,22205.28,40.66
2024-03-04,Monday,XLG,DCA_Weekly,41.09,25.00,0.60838164,546.79212299,11100.00,22440.76,41.04
2024-03-11,Monday,XLG,DCA_Weekly,40.71,25.00,0.61414172,547.40626471,11125.00,22303.67,40.74
2024-03-18,Monday,XLG,DCA_Weekly,41.32,25.00,0.60502057,548.01128528,11150.00,22588.69,41.22
2024-03-25,Monday,XLG,DCA_Weekly,41.71,25.00,0.59934632,548.61063160,11175.00,22895.93,41.73
2024-04-01,Monday,XLG,DCA_Weekly,41.78,25.00,0.59842278,549.20905438,11200.00,22931.78,41.75
2024-04-08,Monday,XLG,DCA_Weekly,41.47,25.00,0.60288908,549.81194346,11225.00,22777.27,41.43
2024-04-15,Monday,XLG,DCA_Weekly,41.02,25.00,0.60947596,550.42141942,11250.00,22317.35,40.55
2024-04-22,Monday,XLG,DCA_Weekly,39.78,25.00,0.62848177,551.04990119,11275.00,21971.73,39.87
2024-04-29,Monday,XLG,DCA_Weekly,40.83,25.00,0.61228472,551.66218592,11300.00,22520.64,40.82
2024-05-06,Monday,XLG,DCA_Weekly,41.52,25.00,0.60206236,552.26424827,11325.00,23037.47,41.71
2024-05-13,Monday,XLG,DCA_Weekly,41.92,25.00,0.59644321,552.86069148,11350.00,23171.86,41.91
2024-05-20,Monday,XLG,DCA_Weekly,42.79,25.00,0.58419276,553.44488424,11375.00,23678.69,42.78
2024-05-28,Tuesday,XLG,DCA_Weekly,43.30,25.00,0.57731210,554.02219634,11400.00,24060.04,43.43
2024-06-03,Monday,XLG,DCA_Weekly,43.03,25.00,0.58096594,554.60316229,11425.00,23931.47,43.15
2024-06-10,Monday,XLG,DCA_Weekly,43.97,25.00,0.56856740,555.17172968,11450.00,24467.35,44.07
2024-06-17,Monday,XLG,DCA_Weekly,45.44,25.00,0.55016545,555.72189514,11475.00,25328.17,45.58
2024-06-24,Monday,XLG,DCA_Weekly,45.14,25.00,0.55386315,556.27575829,11500.00,25002.63,44.95
2024-07-01,Monday,XLG,DCA_Weekly,45.61,25.00,0.54813871,556.82389700,11525.00,25491.45,45.78
2024-07-08,Monday,XLG,DCA_Weekly,46.97,25.00,0.53229964,557.35619664,11550.00,26185.10,46.98
2024-07-15,Monday,XLG,DCA_Weekly,47.10,25.00,0.53084145,557.88703808,11575.00,26221.12,47.00
2024-07-22,Monday,XLG,DCA_Weekly,45.95,25.00,0.54402509,558.43106318,11600.00,25703.57,46.03
2024-07-29,Monday,XLG,DCA_Weekly,44.78,25.00,0.55825107,558.98931424,11625.00,24997.00,44.72
2024-08-05,Monday,XLG,DCA_Weekly,41.81,25.00,0.59790140,559.58721565,11650.00,23624.27,42.22
2024-08-12,Monday,XLG,DCA_Weekly,43.77,25.00,0.57119396,560.15840960,11675.00,24515.61,43.77
2024-08-19,Monday,XLG,DCA_Weekly,46.02,25.00,0.54320393,560.70161353,11700.00,25952.76,46.29
2024-08-26,Monday,XLG,DCA_Weekly,46.22,25.00,0.54090035,561.24251389,11725.00,25910.96,46.17
2024-09-03,Tuesday,XLG,DCA_Weekly,45.42,25.00,0.55038413,561.79289801,11750.00,25306.36,45.05
2024-09-09,Monday,XLG,DCA_Weekly,44.37,25.00,0.56346429,562.35636231,11775.00,25008.05,44.47
2024-09-16,Monday,XLG,DCA_Weekly,45.94,25.00,0.54423077,562.90059308,11800.00,25909.30,46.03
2024-09-23,Monday,XLG,DCA_Weekly,46.82,25.00,0.53392343,563.43451651,11825.00,26390.21,46.84
2024-09-30,Monday,XLG,DCA_Weekly,47.04,25.00,0.53144083,563.96595734,11850.00,26650.60,47.26
2024-10-07,Monday,XLG,DCA_Weekly,46.91,25.00,0.53296151,564.49891885,11875.00,26355.87,46.69
2024-10-14,Monday,XLG,DCA_Weekly,48.05,25.00,0.52033363,565.01925247,11900.00,27194.72,48.13
2024-10-21,Monday,XLG,DCA_Weekly,48.11,25.00,0.51968840,565.53894087,11925.00,27287.20,48.25
2024-10-28,Monday,XLG,DCA_Weekly,48.25,25.00,0.51810895,566.05704983,11950.00,27267.18,48.17
